entry_time,exit_time,direction,entry_price,exit_price,exit_reason,base_score,strat_bonus,total_score,position_size,return_pct,mae,mfe,conditions
2024-01-16 10:41:00,2024-01-16 11:00:00,PUT,188.4933,187.5813,target,3,0,3,0.25,0.004838368260304245,-0.00025995618942427443,0.002133232321785541,"consecutive_up, above_vwap, near_above_emas"
2024-01-17 09:31:00,2024-01-17 09:33:00,PUT,184.4924,184.914,stop_loss,3,0,3,0.25,-0.00228518898339435,-0.0017540017908596723,0.0,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-17 09:34:00,2024-01-17 09:38:00,PUT,184.61,185.1151,stop_loss,4,0,4,0.25,-0.002736038134445581,-0.0015936298142028564,0.001194951519419418,"rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-17 09:39:00,2024-01-17 10:02:00,PUT,185.12,185.5024,stop_loss,4,0,4,0.25,-0.0020656871218668422,-0.0017480553154710404,0.001589239412273216,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-17 10:03:00,2024-01-17 10:14:00,PUT,185.7083,186.1398,stop_loss,3,0,3,0.25,-0.0023235364278279417,-0.001584204906296538,0.00031662558970180265,"consecutive_up, above_vwap, near_above_emas"
2024-01-17 10:15:00,2024-01-17 10:30:00,PUT,186.1202,185.2867,target,3,0,3,0.25,0.0044782887617787585,0.0,0.0032667061393658724,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-18 09:30:00,2024-01-18 09:35:00,PUT,187.2871,186.4242,target,3,0,3,0.25,0.004607364842533181,0.0,0.003717287522739177,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-18 09:36:00,2024-01-18 09:43:00,CALL,186.3065,185.9633,stop_loss,4,0,4,0.25,-0.0018421257444050313,-0.0008947621258517101,0.0012629725747625295,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-18 09:44:00,2024-01-18 09:50:00,CALL,186.0319,185.6985,stop_loss,3,0,3,0.25,-0.0017921657522178276,-0.0010014411506844632,0.0012126952420524963,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-18 09:51:00,2024-01-18 09:56:00,CALL,185.6103,186.2084,target,4,0,4,0.25,0.003222342725592365,0.0,0.0019282335085930079,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-18 09:57:00,2024-01-18 10:14:00,CALL,186.1643,186.7662,target,3,0,3,0.25,0.0032331655424804894,-0.0003948125392462233,0.0028179409263752093,"rsi_oversold_zone, below_vwap, near_below_emas"
2024-01-19 09:34:00,2024-01-19 09:39:00,CALL,186.4438,186.0025,stop_loss,3,0,3,0.25,-0.0023669330919022912,-0.0012625788575431228,0.0,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-19 09:40:00,2024-01-19 09:54:00,CALL,185.8554,186.4536,target,3,0,3,0.25,0.0032186312584944607,-0.0008442046881608356,0.002664436976272859,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-19 09:55:00,2024-01-19 10:06:00,CALL,186.3555,185.9339,stop_loss,3,0,3,0.25,-0.0022623426730094477,-0.0006841762115955672,0.0012631770996831245,"rsi_oversold_zone, below_vwap, near_below_emas"
2024-01-19 10:18:00,2024-01-19 10:53:00,PUT,186.2967,186.2428,time_stop,4,0,4,0.25,0.0002893234287027024,-0.0011052262332076413,0.002789636101981411,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-19 11:03:00,2024-01-19 11:11:00,PUT,186.3941,186.8164,stop_loss,3,0,3,0.25,-0.0022656296524406006,-0.0015815951255966838,4.9357785466499156e-05,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-22 09:30:00,2024-01-22 09:33:00,PUT,190.5231,191.1409,stop_loss,3,0,3,0.25,-0.003242651416022458,-0.0006692101902603817,0.0,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-22 09:34:00,2024-01-22 09:48:00,PUT,191.2782,191.7342,stop_loss,3,0,3,0.25,-0.0023839622079253613,-0.0014612224498140036,0.0011789111357175617,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-22 09:49:00,2024-01-22 09:53:00,PUT,191.8666,192.3667,stop_loss,3,0,3,0.25,-0.002606498473418528,-0.0017376656489455865,0.0,"consecutive_up, above_vwap, near_above_emas"
2024-01-22 09:54:00,2024-01-22 10:25:00,PUT,192.5432,192.955,stop_loss,4,0,4,0.25,-0.002138740812451437,-0.001629764125661079,0.0015279687883031847,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-22 10:26:00,2024-01-22 10:34:00,PUT,192.9845,192.1509,target,3,0,3,0.25,0.004319517888742308,0.0,0.00370962434806943,"consecutive_up, above_vwap, near_above_emas"
2024-01-23 09:30:00,2024-01-23 09:34:00,PUT,194.524,193.7837,target,3,0,3,0.25,0.0038057000678579024,0.0,0.002873167321255959,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-23 09:35:00,2024-01-23 10:05:00,CALL,193.7199,193.6905,time_stop,4,0,4,0.25,-0.00015176551299071308,-0.0011640518088228545,0.0019745002965621664,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-23 10:08:00,2024-01-23 10:30:00,PUT,193.9455,193.0727,target,3,0,3,0.25,0.00450023331296685,-0.0012637570863978768,0.0037165079880687973,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-23 10:49:00,2024-01-23 11:24:00,PUT,192.2441,191.8282,time_stop,3,0,3,0.25,0.0021633953915880565,-0.001300950198211562,0.0026778455099532735,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-23 11:37:00,2024-01-23 12:12:00,PUT,191.5718,191.5773,time_stop,3,0,3,0.25,-2.8709862307563278e-05,-0.0017946273929671061,0.00027874666313091034,"consecutive_up, rsi_overbought_zone, near_above_emas"
2024-01-24 09:32:00,2024-01-24 09:38:00,CALL,193.769,194.5338,target,3,0,3,0.25,0.003946967781224077,-0.0010631215519511237,0.002682059565771616,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-24 09:40:00,2024-01-24 09:48:00,PUT,194.1122,193.2492,target,3,0,3,0.25,0.004445882329910225,0.0,0.0033243660109977206,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-24 09:49:00,2024-01-24 09:51:00,CALL,193.259,192.8178,stop_loss,3,0,3,0.25,-0.0022829467191695122,-0.0002281911838516501,0.0,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-24 09:52:00,2024-01-24 10:00:00,CALL,192.8374,192.504,stop_loss,3,0,3,0.25,-0.001728917730689232,-0.0008644588653445422,0.0015256376615738925,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-24 10:08:00,2024-01-24 10:39:00,PUT,192.504,192.8962,stop_loss,3,0,3,0.25,-0.0020373602626439064,-0.0004581722977184916,0.001936063666209432,"consecutive_up, rsi_overbought_zone, near_above_emas"
2024-01-25 09:30:00,2024-01-25 09:41:00,CALL,193.0825,192.6216,stop_loss,3,0,3,0.25,-0.0023870625250864753,-0.0014729455025701713,0.0028443799930080913,"consecutive_down, near_below_emas, stoch_rsi_oversold"
2024-01-25 09:42:00,2024-01-25 09:46:00,CALL,192.4058,192.1117,stop_loss,4,0,4,0.25,-0.0015285401999315304,-0.0008658782635450091,5.197348520851225e-07,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-25 09:47:00,2024-01-25 09:55:00,CALL,191.994,192.6511,target,4,0,4,0.25,0.003422502786545486,-0.00020469389668425694,0.0029625925810182097,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-25 09:56:00,2024-01-25 10:09:00,PUT,192.7197,193.21,stop_loss,4,0,4,0.25,-0.0025441093982608892,-0.0017553991626180604,0.0022390030702621466,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-25 10:10:00,2024-01-25 10:32:00,PUT,193.2394,192.4745,target,4,0,4,0.25,0.003958302499386683,0.0,0.0037042135299530095,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-26 09:30:00,2024-01-26 09:32:00,CALL,192.8766,193.6268,target,4,0,4,0.25,0.0038895335152113147,0.0,0.0018809954136478604,"consecutive_down, rsi_oversold_zone, below_vwap, near_below_emas"
2024-01-26 09:33:00,2024-01-26 09:48:00,PUT,193.7689,192.955,target,4,0,4,0.25,0.004200364454770552,-0.0006074246176759275,0.0036435155486767424,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-26 09:49:00,2024-01-26 10:05:00,CALL,192.9452,192.3324,stop_loss,4,0,4,0.25,-0.0031760313291027344,-0.0014226837464730352,0.0012962229690088342,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-26 10:12:00,2024-01-26 10:17:00,PUT,193.0335,192.2294,target,3,0,3,0.25,0.004165598199276319,0.0,0.0030481755757420714,"consecutive_up, near_above_emas, stoch_rsi_overbought"
2024-01-26 10:38:00,2024-01-26 11:13:00,PUT,193.0825,192.6059,time_stop,4,0,4,0.25,0.0024683749174576617,-0.0017774785389664829,0.0023363070190203497,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-29 09:30:00,2024-01-29 09:32:00,CALL,192.298,191.994,stop_loss,3,0,3,0.25,-0.001580879676335698,-0.0010197713964783892,0.0,"consecutive_down, near_below_emas, stoch_rsi_oversold"
2024-01-29 09:33:00,2024-01-29 09:40:00,CALL,191.8665,191.5234,stop_loss,4,0,4,0.25,-0.0017882225401515774,-0.001022064821112603,0.0007672001104934837,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-29 09:41:00,2024-01-29 09:54:00,CALL,191.337,191.9352,target,3,0,3,0.25,0.0031264209222472386,0.0,0.0025624944469706283,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-29 09:55:00,2024-01-29 10:12:00,PUT,192.0676,192.602,stop_loss,4,0,4,0.25,-0.0027823537129635875,-0.0018123827235826766,0.002323140394319524,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-29 10:13:00,2024-01-29 10:39:00,PUT,192.5628,193.0006,stop_loss,3,0,3,0.25,-0.002273544007461366,-0.0015226201530097433,0.0017313832162806713,"above_vwap, near_above_emas, stoch_rsi_overbought"
