ticker,strat_combo,vix_tercile,n,mean_bps,hit_pct
SPY,312_bear_reversal,LOW,2230,0.1574033891792036,52.33183856502242
SPY,312_bear_reversal,MID,2310,0.4747872667587134,52.46753246753247
SPY,312_bull_reversal,HIGH,3218,-0.0297631114452689,49.59602237414544
SPY,312_bull_reversal,LOW,3031,-0.0068718222552016,51.36918508742989
SPY,312_bull_reversal,MID,3251,0.1557359156038145,50.138418948016
SPY,322_bear_continuation,HIGH,5092,0.306960338483485,50.39277297721917
SPY,322_bear_continuation,LOW,3036,0.3573622417973612,53.2608695652174
SPY,322_bear_continuation,MID,4277,0.1350491859652917,51.57820902501754
SPY,322_bull_continuation,HIGH,4984,-0.5342459666239118,48.49518459069021
SPY,322_bull_continuation,LOW,3290,0.0874234189938879,48.96656534954407
SPY,322_bull_continuation,MID,4438,0.0530309386967297,50.94637223974764
SPY,32_bear_reversal,HIGH,1341,0.9663234705758368,52.49813571961223
SPY,32_bear_reversal,LOW,704,0.3960599460776787,51.84659090909091
SPY,32_bear_reversal,MID,1019,0.7068107645439866,53.189401373895976
SPY,32_bull_reversal,HIGH,1311,-0.2360405858575096,48.05491990846682
SPY,32_bull_reversal,LOW,850,0.0946136788872841,52.70588235294118
SPY,32_bull_reversal,MID,1264,0.2014499811400651,50.79113924050633
SPY,clean_2d_bear,HIGH,6268,0.0940229907477894,50.86151882578175
SPY,clean_2d_bear,LOW,6081,0.2316330697816605,53.26426574576551
SPY,clean_2d_bear,MID,5624,0.2175669533734751,52.0448079658606
SPY,clean_2u_bull,HIGH,6175,-0.1471689767241712,49.44129554655871
SPY,clean_2u_bull,LOW,6223,0.1171710351358124,49.07600835609834
SPY,clean_2u_bull,MID,5709,0.1317568868440574,51.37502189525311
SPY,f2d_bull_reversal,HIGH,2294,-0.840198023048856,48.99738448125545
SPY,f2d_bull_reversal,LOW,1650,0.2596511694282991,52.18181818181819
SPY,f2d_bull_reversal,MID,2159,-0.1608966717189185,51.73691523853636
SPY,f2u_bear_reversal,HIGH,2221,-0.6478083976380221,48.71679423683026
SPY,f2u_bear_reversal,LOW,1675,0.3160930979973555,52.656716417910445
SPY,f2u_bear_reversal,MID,2027,-0.1172601785622986,50.51800690675877
SPY,none,HIGH,69585,-0.0934089395399389,49.64288280520227
SPY,none,LOW,74138,0.1724835514452537,51.16944077261324
SPY,none,MID,68959,0.1689986462276835,51.02597195434969
