ticker,strat_combo,dealer_regime,n,hit_pct,hit_ci_lo,hit_ci_hi,mean_bps,std_bps
QQQ,212_bear_reversal,GEX_MID_VEX_HIGH,8024,50.21,49.12,51.25,0.18,11.89
QQQ,212_bear_reversal,GEX_MID_VEX_LOW,1099,50.5,47.5,53.46,-0.3,14.6
QQQ,212_bear_reversal,GEX_MID_VEX_MID,3817,51.32,49.51,52.86,0.21,17.37
QQQ,212_bear_reversal,GEX_nan_VEX_nan,55,45.45,34.55,58.18,1.32,19.38
QQQ,212_bull_continuation,GEX_HIGH_VEX_HIGH,2633,49.98,48.08,51.92,0.16,6.74
QQQ,212_bull_continuation,GEX_HIGH_VEX_LOW,3491,50.56,48.87,52.31,-0.05,9.84
QQQ,212_bull_continuation,GEX_HIGH_VEX_MID,1859,51.21,48.98,53.44,0.18,10.47
QQQ,212_bull_continuation,GEX_LOW_VEX_HIGH,1652,48.61,46.03,51.0,0.21,12.59
QQQ,212_bull_continuation,GEX_LOW_VEX_LOW,2563,48.34,46.33,50.18,-0.29,16.73
QQQ,212_bull_continuation,GEX_LOW_VEX_MID,3058,49.05,47.28,50.71,0.08,22.03
QQQ,212_bull_continuation,GEX_MID_VEX_HIGH,5734,48.48,47.19,49.76,-0.07,9.97
QQQ,212_bull_continuation,GEX_MID_VEX_LOW,728,49.31,45.26,52.96,-0.34,15.46
QQQ,212_bull_continuation,GEX_MID_VEX_MID,2423,52.46,50.41,54.58,-0.28,15.04
QQQ,212_bull_continuation,GEX_nan_VEX_nan,49,40.82,28.57,53.06,1.91,13.31
QQQ,212_bull_reversal,GEX_HIGH_VEX_HIGH,3481,50.19,48.48,51.95,0.12,7.4
QQQ,212_bull_reversal,GEX_HIGH_VEX_LOW,5382,51.37,50.05,52.84,0.02,11.85
QQQ,212_bull_reversal,GEX_HIGH_VEX_MID,2810,51.81,50.04,53.54,0.39,11.12
QQQ,212_bull_reversal,GEX_LOW_VEX_HIGH,2340,51.75,49.44,53.78,0.33,13.32
QQQ,212_bull_reversal,GEX_LOW_VEX_LOW,4144,50.77,49.3,52.35,0.1,17.14
QQQ,212_bull_reversal,GEX_LOW_VEX_MID,4779,50.62,49.15,51.97,0.08,20.88
QQQ,212_bull_reversal,GEX_MID_VEX_HIGH,8013,50.11,48.96,51.1,0.37,11.41
QQQ,212_bull_reversal,GEX_MID_VEX_LOW,1138,50.18,47.14,53.08,-0.33,12.95
QQQ,212_bull_reversal,GEX_MID_VEX_MID,3808,52.07,50.18,53.68,0.05,16.37
QQQ,212_bull_reversal,GEX_nan_VEX_nan,63,49.21,38.1,61.9,-0.01,11.56
QQQ,22_bear_continuation,GEX_HIGH_VEX_HIGH,12380,51.64,50.79,52.52,0.12,7.6
QQQ,22_bear_continuation,GEX_HIGH_VEX_LOW,24453,52.21,51.6,52.84,0.12,11.48
QQQ,22_bear_continuation,GEX_HIGH_VEX_MID,12479,52.17,51.27,52.99,0.21,13.19
QQQ,22_bear_continuation,GEX_LOW_VEX_HIGH,9367,50.68,49.53,51.64,0.57,17.03
QQQ,22_bear_continuation,GEX_LOW_VEX_LOW,20293,50.48,49.78,51.2,0.21,16.52
QQQ,22_bear_continuation,GEX_LOW_VEX_MID,23811,50.35,49.66,51.0,0.48,23.81
QQQ,22_bear_continuation,GEX_MID_VEX_HIGH,27551,50.85,50.27,51.42,0.26,12.26
QQQ,22_bear_continuation,GEX_MID_VEX_LOW,5658,52.0,50.69,53.38,0.15,12.95
QQQ,22_bear_continuation,GEX_MID_VEX_MID,17542,51.78,50.97,52.57,0.17,17.11
QQQ,22_bear_continuation,GEX_nan_VEX_nan,218,54.13,47.25,61.25,1.7,15.56
QQQ,22_bear_reversal,GEX_HIGH_VEX_HIGH,8722,49.4,48.45,50.45,-0.04,7.33
QQQ,22_bear_reversal,GEX_HIGH_VEX_LOW,17973,52.08,51.39,52.78,0.21,11.56
QQQ,22_bear_reversal,GEX_HIGH_VEX_MID,9281,50.87,49.88,51.99,0.03,12.5
QQQ,22_bear_reversal,GEX_LOW_VEX_HIGH,6377,50.42,49.19,51.63,0.14,19.63
QQQ,22_bear_reversal,GEX_LOW_VEX_LOW,14352,51.0,50.16,51.78,0.21,17.18
QQQ,22_bear_reversal,GEX_LOW_VEX_MID,16439,49.67,49.0,50.44,-0.09,22.4
QQQ,22_bear_reversal,GEX_MID_VEX_HIGH,19991,50.13,49.39,50.8,0.2,13.52
QQQ,22_bear_reversal,GEX_MID_VEX_LOW,4069,51.04,49.53,52.65,-0.39,13.91
QQQ,22_bear_reversal,GEX_MID_VEX_MID,12922,51.25,50.45,52.04,0.08,16.13
QQQ,22_bear_reversal,GEX_nan_VEX_nan,187,52.94,45.99,59.64,1.07,11.92
QQQ,22_bull_continuation,GEX_HIGH_VEX_HIGH,13294,49.17,48.3,49.98,0.05,7.23
QQQ,22_bull_continuation,GEX_HIGH_VEX_LOW,27963,51.49,50.89,52.06,0.02,10.79
QQQ,22_bull_continuation,GEX_HIGH_VEX_MID,14022,50.86,50.16,51.79,-0.13,11.01
QQQ,22_bull_continuation,GEX_LOW_VEX_HIGH,9773,48.81,47.83,49.69,-0.22,21.49
QQQ,22_bull_continuation,GEX_LOW_VEX_LOW,21638,50.24,49.54,50.96,0.07,16.64
QQQ,22_bull_continuation,GEX_LOW_VEX_MID,24027,49.68,48.96,50.37,-0.02,21.42
QQQ,22_bull_continuation,GEX_MID_VEX_HIGH,30266,48.77,48.18,49.29,-0.0,13.4
QQQ,22_bull_continuation,GEX_MID_VEX_LOW,6056,49.6,48.31,50.73,-0.04,13.67
QQQ,22_bull_continuation,GEX_MID_VEX_MID,19159,50.28,49.66,50.98,-0.21,15.38
QQQ,22_bull_continuation,GEX_nan_VEX_nan,260,52.31,46.92,58.85,0.99,15.43
QQQ,22_bull_reversal,GEX_HIGH_VEX_HIGH,8907,49.55,48.48,50.54,0.03,7.39
QQQ,22_bull_reversal,GEX_HIGH_VEX_LOW,17973,51.69,50.94,52.39,0.13,11.85
QQQ,22_bull_reversal,GEX_HIGH_VEX_MID,9187,51.27,50.31,52.3,0.09,12.33
QQQ,22_bull_reversal,GEX_LOW_VEX_HIGH,6490,49.8,48.48,50.88,-0.24,20.61
QQQ,22_bull_reversal,GEX_LOW_VEX_LOW,14213,50.38,49.57,51.18,0.17,16.5
QQQ,22_bull_reversal,GEX_LOW_VEX_MID,16550,49.68,48.88,50.36,-0.13,22.54
QQQ,22_bull_reversal,GEX_MID_VEX_HIGH,20116,49.52,48.79,50.21,0.1,12.32
QQQ,22_bull_reversal,GEX_MID_VEX_LOW,4060,50.79,49.38,52.22,-0.28,14.66
QQQ,22_bull_reversal,GEX_MID_VEX_MID,12854,51.73,50.84,52.59,0.27,16.1
QQQ,22_bull_reversal,GEX_nan_VEX_nan,187,52.41,44.92,59.1,0.77,15.1
QQQ,312_bear_reversal,GEX_HIGH_VEX_HIGH,584,47.95,43.84,51.88,-0.39,6.47
QQQ,312_bear_reversal,GEX_HIGH_VEX_LOW,1134,53.44,50.62,56.08,0.32,10.21
QQQ,312_bear_reversal,GEX_HIGH_VEX_MID,534,52.43,47.84,56.37,1.04,9.34
QQQ,312_bear_reversal,GEX_LOW_VEX_HIGH,433,50.35,45.73,54.73,0.27,16.05
QQQ,312_bear_reversal,GEX_LOW_VEX_LOW,826,49.52,46.13,53.03,0.56,13.97
QQQ,312_bear_reversal,GEX_LOW_VEX_MID,981,48.32,45.57,51.38,-0.39,22.32
QQQ,312_bear_reversal,GEX_MID_VEX_HIGH,1241,50.6,47.86,53.42,0.49,11.37
QQQ,312_bear_reversal,GEX_MID_VEX_LOW,256,48.05,42.19,53.52,-1.09,11.72
QQQ,312_bear_reversal,GEX_MID_VEX_MID,748,52.54,48.79,56.42,0.02,15.73
QQQ,312_bull_reversal,GEX_HIGH_VEX_HIGH,800,51.88,48.68,55.12,-0.04,6.57
QQQ,312_bull_reversal,GEX_HIGH_VEX_LOW,1588,49.62,47.51,52.02,-0.1,11.62
QQQ,312_bull_reversal,GEX_HIGH_VEX_MID,819,49.57,46.28,53.11,-0.63,12.52
QQQ,312_bull_reversal,GEX_LOW_VEX_HIGH,531,45.76,41.71,50.38,-1.03,13.66
QQQ,312_bull_reversal,GEX_LOW_VEX_LOW,1280,51.09,48.36,53.87,-0.04,14.68
QQQ,312_bull_reversal,GEX_LOW_VEX_MID,1374,46.8,44.54,49.49,-1.28,20.77
QQQ,312_bull_reversal,GEX_MID_VEX_HIGH,1664,47.96,45.43,50.36,-0.05,12.2
QQQ,312_bull_reversal,GEX_MID_VEX_LOW,377,48.81,43.77,53.85,-0.69,9.83
QQQ,312_bull_reversal,GEX_MID_VEX_MID,1102,51.36,48.68,54.17,-0.06,17.35
QQQ,322_bear_continuation,GEX_HIGH_VEX_HIGH,746,48.79,45.31,52.35,0.1,9.65
QQQ,322_bear_continuation,GEX_HIGH_VEX_LOW,2206,53.63,51.68,55.35,0.56,11.38
QQQ,322_bear_continuation,GEX_HIGH_VEX_MID,1018,51.38,48.23,54.42,-0.0,18.17
QQQ,322_bear_continuation,GEX_LOW_VEX_HIGH,653,48.85,45.18,52.99,-0.74,19.02
QQQ,322_bear_continuation,GEX_LOW_VEX_LOW,1936,50.52,48.19,52.61,-0.19,16.28
QQQ,322_bear_continuation,GEX_LOW_VEX_MID,2189,51.26,49.06,53.4,0.88,26.64
QQQ,322_bear_continuation,GEX_MID_VEX_HIGH,1733,51.64,49.28,54.24,0.45,12.14
QQQ,322_bear_continuation,GEX_MID_VEX_LOW,572,51.92,47.73,55.77,0.57,14.69
QQQ,322_bear_continuation,GEX_MID_VEX_MID,1471,53.43,50.75,55.71,1.04,16.97
QQQ,322_bull_continuation,GEX_HIGH_VEX_HIGH,778,46.02,42.86,49.49,-0.18,7.89
QQQ,322_bull_continuation,GEX_HIGH_VEX_LOW,2418,50.91,48.9,52.98,0.17,9.68
QQQ,322_bull_continuation,GEX_HIGH_VEX_MID,1200,53.5,50.83,56.58,0.44,12.75
QQQ,322_bull_continuation,GEX_LOW_VEX_HIGH,670,51.19,47.46,55.08,-0.37,36.43
QQQ,322_bull_continuation,GEX_LOW_VEX_LOW,1982,51.41,49.17,53.58,0.28,23.39
QQQ,322_bull_continuation,GEX_LOW_VEX_MID,2211,50.2,48.3,52.17,-0.03,19.78
QQQ,322_bull_continuation,GEX_MID_VEX_HIGH,1743,50.14,47.93,52.64,0.1,11.79
QQQ,322_bull_continuation,GEX_MID_VEX_LOW,609,50.25,46.31,54.19,-0.57,13.48
QQQ,322_bull_continuation,GEX_MID_VEX_MID,1661,50.27,48.04,52.65,0.08,16.01
QQQ,32_bear_reversal,GEX_HIGH_VEX_HIGH,175,45.14,36.84,52.57,-1.18,10.37
QQQ,32_bear_reversal,GEX_HIGH_VEX_LOW,579,52.85,48.53,56.65,0.64,13.34
QQQ,32_bear_reversal,GEX_HIGH_VEX_MID,253,52.17,46.04,58.1,-0.45,16.92
QQQ,32_bear_reversal,GEX_LOW_VEX_HIGH,140,54.29,46.43,62.52,-0.13,17.44
QQQ,32_bear_reversal,GEX_LOW_VEX_LOW,517,50.1,45.74,54.35,-0.87,16.13
QQQ,32_bear_reversal,GEX_LOW_VEX_MID,577,49.57,45.58,53.64,0.2,20.75
QQQ,32_bear_reversal,GEX_MID_VEX_HIGH,351,53.28,48.15,58.27,1.26,11.43
QQQ,32_bear_reversal,GEX_MID_VEX_LOW,165,54.55,47.27,63.03,0.23,12.71
QQQ,32_bear_reversal,GEX_MID_VEX_MID,361,45.98,40.17,50.97,0.9,22.67
QQQ,32_bull_reversal,GEX_HIGH_VEX_HIGH,220,50.0,43.18,56.36,0.03,7.91
QQQ,32_bull_reversal,GEX_HIGH_VEX_LOW,636,49.53,45.6,52.91,0.03,10.25
QQQ,32_bull_reversal,GEX_HIGH_VEX_MID,320,55.31,50.46,60.31,1.3,15.11
QQQ,32_bull_reversal,GEX_LOW_VEX_HIGH,157,50.32,43.31,57.96,-1.0,15.34
QQQ,32_bull_reversal,GEX_LOW_VEX_LOW,612,48.69,44.77,52.45,-0.96,17.11
QQQ,32_bull_reversal,GEX_LOW_VEX_MID,597,48.74,44.56,52.76,-0.83,17.73
QQQ,32_bull_reversal,GEX_MID_VEX_HIGH,476,49.16,44.01,53.57,0.05,13.24
QQQ,32_bull_reversal,GEX_MID_VEX_LOW,151,49.67,42.04,57.62,-0.31,11.11
QQQ,32_bull_reversal,GEX_MID_VEX_MID,456,54.39,49.78,58.89,0.45,15.19
QQQ,clean_2d_bear,GEX_HIGH_VEX_HIGH,1628,52.58,50.0,55.04,0.57,8.27
QQQ,clean_2d_bear,GEX_HIGH_VEX_LOW,2707,51.72,49.7,53.68,0.28,13.03
QQQ,clean_2d_bear,GEX_HIGH_VEX_MID,1425,52.56,49.79,54.95,-0.01,19.21
QQQ,clean_2d_bear,GEX_LOW_VEX_HIGH,1031,49.27,46.17,52.33,0.32,17.29
QQQ,clean_2d_bear,GEX_LOW_VEX_LOW,2266,50.71,48.59,52.72,0.49,17.81
QQQ,clean_2d_bear,GEX_LOW_VEX_MID,2688,50.26,48.31,52.12,0.56,27.32
QQQ,clean_2d_bear,GEX_MID_VEX_HIGH,3196,52.0,50.34,53.96,0.65,11.01
QQQ,clean_2d_bear,GEX_MID_VEX_LOW,625,53.12,48.96,57.12,-0.56,16.74
QQQ,clean_2d_bear,GEX_MID_VEX_MID,2027,54.46,52.17,56.68,0.98,18.43
QQQ,clean_2u_bull,GEX_HIGH_VEX_HIGH,1544,47.6,45.01,50.29,-0.01,7.4
QQQ,clean_2u_bull,GEX_HIGH_VEX_LOW,2755,51.54,49.54,53.36,0.07,11.38
QQQ,clean_2u_bull,GEX_HIGH_VEX_MID,1462,53.15,50.41,55.54,0.35,12.18
QQQ,clean_2u_bull,GEX_LOW_VEX_HIGH,1057,50.43,47.49,53.41,0.72,16.39
QQQ,clean_2u_bull,GEX_LOW_VEX_LOW,2244,50.85,48.73,53.01,0.55,22.45
QQQ,clean_2u_bull,GEX_LOW_VEX_MID,2654,50.26,48.34,52.0,0.13,21.37
QQQ,clean_2u_bull,GEX_MID_VEX_HIGH,3315,49.17,47.48,50.88,0.11,12.1
QQQ,clean_2u_bull,GEX_MID_VEX_LOW,676,47.63,43.86,51.49,-1.11,15.42
QQQ,clean_2u_bull,GEX_MID_VEX_MID,1960,48.37,46.15,50.26,-0.35,16.64
QQQ,f2d_bull_reversal,GEX_HIGH_VEX_HIGH,429,51.75,47.43,56.41,0.28,7.14
QQQ,f2d_bull_reversal,GEX_HIGH_VEX_LOW,1158,52.33,49.56,55.09,-0.12,12.59
QQQ,f2d_bull_reversal,GEX_HIGH_VEX_MID,501,48.1,43.81,52.5,-0.72,12.87
QQQ,f2d_bull_reversal,GEX_LOW_VEX_HIGH,294,46.6,40.64,52.22,0.28,15.51
QQQ,f2d_bull_reversal,GEX_LOW_VEX_LOW,979,50.97,47.95,54.03,0.27,14.96
QQQ,f2d_bull_reversal,GEX_LOW_VEX_MID,1051,49.29,46.34,52.24,-0.99,28.59
QQQ,f2d_bull_reversal,GEX_MID_VEX_HIGH,933,50.16,46.95,53.48,0.15,10.12
QQQ,f2d_bull_reversal,GEX_MID_VEX_LOW,259,49.03,42.86,55.42,-0.38,13.46
QQQ,f2d_bull_reversal,GEX_MID_VEX_MID,741,52.77,48.78,56.41,1.26,19.58
QQQ,f2u_bear_reversal,GEX_HIGH_VEX_HIGH,420,49.05,44.16,53.57,-0.22,5.46
QQQ,f2u_bear_reversal,GEX_HIGH_VEX_LOW,1110,51.08,48.42,53.92,0.08,10.09
QQQ,f2u_bear_reversal,GEX_HIGH_VEX_MID,523,50.86,46.27,55.17,-0.12,10.33
QQQ,f2u_bear_reversal,GEX_LOW_VEX_HIGH,310,46.77,41.44,51.61,-0.37,17.59
QQQ,f2u_bear_reversal,GEX_LOW_VEX_LOW,952,52.84,49.47,56.2,0.99,23.35
QQQ,f2u_bear_reversal,GEX_LOW_VEX_MID,1039,50.34,47.06,53.18,0.1,19.07
QQQ,f2u_bear_reversal,GEX_MID_VEX_HIGH,833,49.58,45.92,53.0,0.24,10.62
QQQ,f2u_bear_reversal,GEX_MID_VEX_LOW,279,54.12,48.39,59.86,0.36,10.92
QQQ,f2u_bear_reversal,GEX_MID_VEX_MID,726,52.2,48.62,56.0,-0.64,18.59
QQQ,none,GEX_HIGH_VEX_HIGH,19719,49.96,49.24,50.68,0.08,7.14
QQQ,none,GEX_HIGH_VEX_LOW,32505,51.68,51.13,52.2,0.08,11.87
QQQ,none,GEX_HIGH_VEX_MID,16635,51.49,50.73,52.26,0.18,12.14
QQQ,none,GEX_LOW_VEX_HIGH,13073,49.51,48.69,50.41,0.17,14.83
QQQ,none,GEX_LOW_VEX_LOW,25424,50.79,50.22,51.47,0.25,17.99
QQQ,none,GEX_LOW_VEX_MID,29722,49.83,49.28,50.39,-0.01,21.14
QQQ,none,GEX_MID_VEX_HIGH,42593,50.2,49.73,50.68,0.22,11.59
QQQ,none,GEX_MID_VEX_LOW,7270,50.94,49.75,52.0,-0.33,13.39
QQQ,none,GEX_MID_VEX_MID,22708,51.4,50.79,51.99,0.11,17.08
QQQ,none,GEX_nan_VEX_nan,329,55.93,50.6,61.09,1.36,14.19
SPY,111_inside_compression,GEX_HIGH_VEX_HIGH,671,48.14,44.18,51.94,-0.04,2.75
SPY,111_inside_compression,GEX_HIGH_VEX_LOW,156,50.0,42.31,57.69,0.42,3.42
SPY,111_inside_compression,GEX_HIGH_VEX_MID,201,44.78,38.05,51.24,-0.56,5.1
SPY,111_inside_compression,GEX_LOW_VEX_HIGH,170,51.18,44.12,59.41,0.43,6.39
SPY,111_inside_compression,GEX_LOW_VEX_LOW,71,54.93,42.92,66.2,0.06,9.41
SPY,111_inside_compression,GEX_LOW_VEX_MID,76,47.37,36.15,57.89,-1.57,12.69
SPY,111_inside_compression,GEX_MID_VEX_HIGH,274,54.38,48.71,60.58,0.72,5.78
SPY,111_inside_compression,GEX_MID_VEX_LOW,57,43.86,31.58,56.14,0.18,6.26
SPY,111_inside_compression,GEX_MID_VEX_MID,135,60.74,52.59,68.89,1.7,7.75
SPY,11_inside_compression,GEX_HIGH_VEX_HIGH,3739,48.86,47.22,50.46,-0.1,4.17
SPY,11_inside_compression,GEX_HIGH_VEX_LOW,1740,52.41,50.26,54.74,0.25,6.9
SPY,11_inside_compression,GEX_HIGH_VEX_MID,2010,51.39,49.33,53.61,0.14,6.4
SPY,11_inside_compression,GEX_LOW_VEX_HIGH,1391,51.11,48.77,53.88,0.34,10.12
SPY,11_inside_compression,GEX_LOW_VEX_LOW,1477,50.58,48.21,53.05,0.1,14.71
SPY,11_inside_compression,GEX_LOW_VEX_MID,1352,51.33,48.85,54.07,0.33,13.57
SPY,11_inside_compression,GEX_MID_VEX_HIGH,2289,48.84,46.96,51.31,0.04,6.99
SPY,11_inside_compression,GEX_MID_VEX_LOW,1003,48.65,45.51,51.55,-0.22,9.54
SPY,11_inside_compression,GEX_MID_VEX_MID,1906,52.41,50.18,54.62,0.31,12.52
SPY,11_inside_compression,GEX_nan_VEX_nan,52,46.15,33.61,59.62,1.04,18.02
SPY,132_bear_continuation,GEX_HIGH_VEX_HIGH,840,51.79,48.27,54.88,0.2,5.08
SPY,132_bear_continuation,GEX_HIGH_VEX_LOW,1032,54.17,51.16,57.27,0.16,9.81
SPY,132_bear_continuation,GEX_HIGH_VEX_MID,913,54.87,51.75,58.05,0.39,8.95
SPY,132_bear_continuation,GEX_LOW_VEX_HIGH,545,49.54,45.32,53.86,-0.12,17.72
SPY,132_bear_continuation,GEX_LOW_VEX_LOW,1146,48.87,45.46,51.48,-0.57,11.13
SPY,132_bear_continuation,GEX_LOW_VEX_MID,931,52.42,49.03,55.53,2.05,16.6
SPY,132_bear_continuation,GEX_MID_VEX_HIGH,724,51.52,47.99,55.52,0.76,10.58
SPY,132_bear_continuation,GEX_MID_VEX_LOW,712,50.98,47.47,54.78,0.1,11.65
SPY,132_bear_continuation,GEX_MID_VEX_MID,1156,49.65,46.75,52.6,-0.18,14.08
SPY,132_bull_continuation,GEX_HIGH_VEX_HIGH,867,46.25,42.91,49.72,-0.25,4.06
SPY,132_bull_continuation,GEX_HIGH_VEX_LOW,1070,51.31,48.32,54.07,0.25,6.46
SPY,132_bull_continuation,GEX_HIGH_VEX_MID,925,50.92,48.0,54.22,-0.17,7.36
SPY,132_bull_continuation,GEX_LOW_VEX_HIGH,508,46.26,41.54,50.59,-0.2,12.53
SPY,132_bull_continuation,GEX_LOW_VEX_LOW,1185,51.22,48.35,54.09,0.4,12.38
SPY,132_bull_continuation,GEX_LOW_VEX_MID,966,50.31,47.15,53.47,0.0,16.59
SPY,132_bull_continuation,GEX_MID_VEX_HIGH,685,47.01,43.5,50.44,-0.13,9.34
SPY,132_bull_continuation,GEX_MID_VEX_LOW,675,50.67,47.11,54.6,0.05,8.84
SPY,132_bull_continuation,GEX_MID_VEX_MID,1230,51.14,48.62,53.7,-0.44,13.28
SPY,212_bear_continuation,GEX_HIGH_VEX_HIGH,3148,51.87,50.21,53.59,0.18,4.84
SPY,212_bear_continuation,GEX_HIGH_VEX_LOW,2682,53.99,52.01,55.91,0.27,6.67
SPY,212_bear_continuation,GEX_HIGH_VEX_MID,2730,51.28,49.43,53.06,0.06,8.16
SPY,212_bear_continuation,GEX_LOW_VEX_HIGH,1783,50.36,47.92,52.55,0.26,11.2
SPY,212_bear_continuation,GEX_LOW_VEX_LOW,2756,52.79,50.98,54.7,0.35,14.18
SPY,212_bear_continuation,GEX_LOW_VEX_MID,2373,51.54,49.41,53.63,0.35,21.1
SPY,212_bear_continuation,GEX_MID_VEX_HIGH,2503,50.7,48.76,52.62,0.1,8.8
SPY,212_bear_continuation,GEX_MID_VEX_LOW,1828,50.22,47.95,52.65,-0.06,8.95
SPY,212_bear_continuation,GEX_MID_VEX_MID,3117,52.65,50.87,54.3,0.44,17.53
SPY,212_bear_continuation,GEX_nan_VEX_nan,58,46.55,32.76,58.62,-0.66,13.02
SPY,212_bear_reversal,GEX_HIGH_VEX_HIGH,4936,50.95,49.66,52.24,0.02,5.24
SPY,212_bear_reversal,GEX_HIGH_VEX_LOW,4335,52.09,50.68,53.38,0.14,7.58
SPY,212_bear_reversal,GEX_HIGH_VEX_MID,4290,50.37,48.99,52.02,0.13,7.48
SPY,212_bear_reversal,GEX_LOW_VEX_HIGH,2804,50.46,48.45,52.09,0.38,13.87
SPY,212_bear_reversal,GEX_LOW_VEX_LOW,4520,50.09,48.75,51.53,0.25,16.32
SPY,212_bear_reversal,GEX_LOW_VEX_MID,3980,50.15,48.62,51.82,0.08,22.72
SPY,212_bear_reversal,GEX_MID_VEX_HIGH,3986,50.83,49.26,52.31,0.05,9.14
SPY,212_bear_reversal,GEX_MID_VEX_LOW,2805,49.77,47.95,51.59,0.07,9.69
SPY,212_bear_reversal,GEX_MID_VEX_MID,5153,50.46,49.09,51.73,-0.26,14.45
SPY,212_bear_reversal,GEX_nan_VEX_nan,74,45.95,33.78,56.76,-0.93,11.09
SPY,212_bull_continuation,GEX_HIGH_VEX_HIGH,3646,47.04,45.24,48.84,-0.14,4.69
SPY,212_bull_continuation,GEX_HIGH_VEX_LOW,2973,48.27,46.47,49.93,-0.1,8.4
SPY,212_bull_continuation,GEX_HIGH_VEX_MID,2969,50.19,48.52,51.92,0.12,7.92
SPY,212_bull_continuation,GEX_LOW_VEX_HIGH,1840,47.01,45.05,49.32,-0.26,12.03
SPY,212_bull_continuation,GEX_LOW_VEX_LOW,2977,48.67,46.91,50.52,-0.26,11.32
SPY,212_bull_continuation,GEX_LOW_VEX_MID,2501,48.54,46.54,50.52,0.12,16.28
SPY,212_bull_continuation,GEX_MID_VEX_HIGH,2678,48.54,46.68,50.54,-0.1,9.0
SPY,212_bull_continuation,GEX_MID_VEX_LOW,1932,49.79,47.57,51.92,-0.08,8.43
SPY,212_bull_continuation,GEX_MID_VEX_MID,3221,49.43,47.61,51.18,-0.2,13.08
SPY,212_bull_continuation,GEX_nan_VEX_nan,68,58.82,47.06,69.89,1.29,8.97
SPY,212_bull_reversal,GEX_HIGH_VEX_HIGH,4787,49.99,48.75,51.43,0.14,5.2
SPY,212_bull_reversal,GEX_HIGH_VEX_LOW,4600,50.39,49.07,51.62,-0.03,7.59
SPY,212_bull_reversal,GEX_HIGH_VEX_MID,4122,51.7,50.29,53.2,0.15,7.22
SPY,212_bull_reversal,GEX_LOW_VEX_HIGH,2665,49.98,48.18,51.76,-0.22,13.29
SPY,212_bull_reversal,GEX_LOW_VEX_LOW,4588,50.65,49.22,52.09,-0.17,13.48
SPY,212_bull_reversal,GEX_LOW_VEX_MID,3774,50.5,48.89,52.23,0.08,20.21
SPY,212_bull_reversal,GEX_MID_VEX_HIGH,3849,50.45,48.84,52.07,0.25,9.28
SPY,212_bull_reversal,GEX_MID_VEX_LOW,2926,51.78,49.91,53.5,0.22,9.0
SPY,212_bull_reversal,GEX_MID_VEX_MID,4920,51.83,50.35,53.36,0.47,14.83
SPY,212_bull_reversal,GEX_nan_VEX_nan,83,53.01,42.17,63.86,1.19,7.93
SPY,22_bear_continuation,GEX_HIGH_VEX_HIGH,15553,51.63,50.77,52.39,0.14,5.86
SPY,22_bear_continuation,GEX_HIGH_VEX_LOW,19067,52.36,51.68,53.07,0.15,7.22
SPY,22_bear_continuation,GEX_HIGH_VEX_MID,17865,52.47,51.75,53.17,0.26,10.3
SPY,22_bear_continuation,GEX_LOW_VEX_HIGH,10263,50.52,49.53,51.57,0.58,14.25
SPY,22_bear_continuation,GEX_LOW_VEX_LOW,22106,50.41,49.7,50.99,0.14,14.72
SPY,22_bear_continuation,GEX_LOW_VEX_MID,19281,50.64,49.94,51.37,0.51,20.3
SPY,22_bear_continuation,GEX_MID_VEX_HIGH,13382,51.47,50.63,52.31,0.31,13.86
SPY,22_bear_continuation,GEX_MID_VEX_LOW,13072,51.77,50.9,52.66,0.1,9.94
SPY,22_bear_continuation,GEX_MID_VEX_MID,21948,52.13,51.44,52.8,0.43,15.03
SPY,22_bear_continuation,GEX_nan_VEX_nan,310,57.42,52.09,63.07,1.86,15.34
SPY,22_bear_reversal,GEX_HIGH_VEX_HIGH,10787,50.08,49.17,50.93,0.04,5.17
SPY,22_bear_reversal,GEX_HIGH_VEX_LOW,14175,52.03,51.23,52.8,0.07,6.99
SPY,22_bear_reversal,GEX_HIGH_VEX_MID,12481,51.28,50.39,52.11,-0.01,8.09
SPY,22_bear_reversal,GEX_LOW_VEX_HIGH,7090,49.82,48.65,51.01,0.32,14.57
SPY,22_bear_reversal,GEX_LOW_VEX_LOW,15600,51.54,50.73,52.36,0.22,13.44
SPY,22_bear_reversal,GEX_LOW_VEX_MID,12939,50.33,49.39,51.17,-0.09,18.32
SPY,22_bear_reversal,GEX_MID_VEX_HIGH,9381,51.25,50.35,52.22,0.27,12.63
SPY,22_bear_reversal,GEX_MID_VEX_LOW,9467,51.28,50.34,52.28,0.06,9.56
SPY,22_bear_reversal,GEX_MID_VEX_MID,15610,51.06,50.35,51.81,0.3,14.75
SPY,22_bear_reversal,GEX_nan_VEX_nan,246,45.12,39.02,51.22,-0.3,11.42
SPY,22_bull_continuation,GEX_HIGH_VEX_HIGH,16463,49.01,48.24,49.79,-0.02,5.51
SPY,22_bull_continuation,GEX_HIGH_VEX_LOW,21392,50.08,49.42,50.74,-0.07,6.85
SPY,22_bull_continuation,GEX_HIGH_VEX_MID,19048,50.05,49.35,50.75,-0.11,8.05
SPY,22_bull_continuation,GEX_LOW_VEX_HIGH,10659,48.43,47.52,49.38,-0.39,19.76
SPY,22_bull_continuation,GEX_LOW_VEX_LOW,23231,49.8,49.2,50.4,-0.01,13.03
