ticker,strat_combo,gex_tercile,n,mean_bps,hit_pct
QQQ,212_bull_reversal,HIGH,363,-1.3436497361715152,55.9228650137741
QQQ,212_bull_reversal,LOW,288,6.935098856562498,53.81944444444444
QQQ,212_bull_reversal,MID,377,3.0772527735398665,55.702917771883286
QQQ,22_bear_continuation,HIGH,1400,1.836010779189235,56.07142857142857
QQQ,22_bear_continuation,LOW,1795,2.7510098172438644,51.42061281337047
QQQ,22_bear_continuation,MID,1554,3.562870591425028,54.31145431145431
QQQ,22_bear_reversal,HIGH,1323,1.1168913156399185,56.235827664399096
QQQ,22_bear_reversal,LOW,1319,3.62754454345508,56.17892342683851
QQQ,22_bear_reversal,MID,1327,1.345119424047886,54.10700828937453
QQQ,22_bull_continuation,HIGH,2091,1.9844017658480504,57.24533715925395
QQQ,22_bull_continuation,LOW,2123,2.666759029357999,53.933113518605744
QQQ,22_bull_continuation,MID,2241,5.01117508399352,58.679161088799646
QQQ,22_bull_reversal,HIGH,1281,2.823168346171196,54.644808743169406
QQQ,22_bull_reversal,LOW,1362,2.029117755678861,54.40528634361234
QQQ,22_bull_reversal,MID,1321,1.982407846734881,56.16956850870552
QQQ,312_bear_reversal,HIGH,48,5.820439810326822,54.16666666666666
QQQ,312_bear_reversal,LOW,65,33.436714541233734,64.61538461538461
QQQ,312_bear_reversal,MID,68,6.342476552476989,52.94117647058824
QQQ,312_bull_reversal,HIGH,114,-6.798840258565332,50.877192982456144
QQQ,312_bull_reversal,LOW,106,9.950365680182031,58.490566037735846
QQQ,312_bull_reversal,MID,120,13.039982774642572,61.66666666666667
QQQ,322_bear_continuation,HIGH,148,3.086321964467183,53.37837837837838
QQQ,322_bear_continuation,LOW,182,-16.32768756735644,46.7032967032967
QQQ,322_bear_continuation,MID,156,6.216583163684297,53.84615384615385
QQQ,322_bull_continuation,HIGH,200,6.496094204057735,54.50000000000001
QQQ,322_bull_continuation,LOW,186,6.861538334615671,56.451612903225815
QQQ,322_bull_continuation,MID,195,5.597116036159994,60.0
QQQ,32_bear_reversal,HIGH,59,9.64701765926035,74.57627118644068
QQQ,32_bear_reversal,LOW,60,-1.1969871453426493,51.66666666666667
QQQ,32_bear_reversal,MID,40,16.053608625224747,57.49999999999999
QQQ,32_bull_reversal,HIGH,53,-3.395644910313488,47.16981132075472
QQQ,32_bull_reversal,LOW,69,14.04013326436,55.072463768115945
QQQ,32_bull_reversal,MID,68,-16.82834786006643,50.0
QQQ,clean_2d_bear,HIGH,173,10.608290456953592,59.53757225433526
QQQ,clean_2d_bear,LOW,194,-1.2917510510650916,54.63917525773196
QQQ,clean_2d_bear,MID,189,1.8954205562034545,55.02645502645503
QQQ,clean_2u_bull,HIGH,227,6.005953190539423,59.03083700440529
QQQ,clean_2u_bull,LOW,212,-3.408429866086472,51.41509433962265
QQQ,clean_2u_bull,MID,206,10.159525976306892,58.252427184466015
QQQ,f2d_bull_reversal,HIGH,113,-2.4313377604164006,56.63716814159292
QQQ,f2d_bull_reversal,LOW,101,-0.5299496592252229,46.53465346534654
QQQ,f2d_bull_reversal,MID,87,9.337954267026404,52.87356321839081
QQQ,f2u_bear_reversal,HIGH,91,-8.436656630683583,56.04395604395605
QQQ,f2u_bear_reversal,LOW,99,27.6632497013783,62.62626262626263
QQQ,f2u_bear_reversal,MID,84,6.270723578179474,53.57142857142857
QQQ,none,HIGH,2214,3.9567707956290463,57.72357723577236
QQQ,none,LOW,2065,4.310195914375192,54.9636803874092
QQQ,none,MID,2239,5.507030118397941,56.18579723090665
SPY,11_inside_compression,HIGH,109,1.6011258381558486,58.71559633027523
SPY,11_inside_compression,LOW,62,1.5617289429465746,53.2258064516129
SPY,11_inside_compression,MID,93,0.7107978894968442,47.31182795698925
SPY,132_bear_continuation,HIGH,59,11.922105993198144,62.71186440677966
SPY,132_bear_continuation,LOW,80,16.073163288634685,65.0
SPY,132_bear_continuation,MID,72,4.878565372826802,56.94444444444444
SPY,132_bull_continuation,HIGH,92,3.9564915609162976,55.434782608695656
SPY,132_bull_continuation,LOW,68,26.718957017590917,61.76470588235294
SPY,132_bull_continuation,MID,89,-3.981480158827673,55.0561797752809
SPY,212_bear_continuation,HIGH,205,0.5747691459186743,57.073170731707314
SPY,212_bear_continuation,LOW,177,-2.161944041505663,51.41242937853108
SPY,212_bear_continuation,MID,161,0.831505654100519,54.03726708074535
SPY,212_bear_reversal,HIGH,322,6.965469724716436,61.49068322981367
SPY,212_bear_reversal,LOW,286,7.741940015157128,54.89510489510489
SPY,212_bear_reversal,MID,288,-1.2764847030471402,53.125
SPY,212_bull_continuation,HIGH,252,-2.767372090624503,48.01587301587302
SPY,212_bull_continuation,LOW,198,1.5686077592036836,55.55555555555556
SPY,212_bull_continuation,MID,206,2.582666529174737,55.33980582524271
SPY,212_bull_reversal,HIGH,372,1.4599584310663778,56.72043010752689
SPY,212_bull_reversal,LOW,283,4.643613745503829,55.12367491166078
SPY,212_bull_reversal,MID,335,1.4848465663709076,56.71641791044776
SPY,22_bear_continuation,HIGH,1575,1.5587924196987155,57.96825396825397
SPY,22_bear_continuation,LOW,1781,1.1609486196483625,52.105558674901744
SPY,22_bear_continuation,MID,1531,4.934947966182032,55.32331809274984
SPY,22_bear_reversal,HIGH,1472,1.490658906773351,55.09510869565217
SPY,22_bear_reversal,LOW,1265,2.6270907470284515,55.019762845849804
SPY,22_bear_reversal,MID,1274,4.751316596169819,55.80847723704867
SPY,22_bull_continuation,HIGH,2265,-0.1927883355453362,54.083885209713024
SPY,22_bull_continuation,LOW,2052,4.039890647587641,57.1150097465887
SPY,22_bull_continuation,MID,1995,2.935020395658598,57.59398496240602
SPY,22_bull_reversal,HIGH,1398,1.3744831537411697,53.14735336194564
SPY,22_bull_reversal,LOW,1304,3.80214075167304,53.91104294478528
SPY,22_bull_reversal,MID,1273,2.01195240964083,56.32364493322859
SPY,312_bear_reversal,HIGH,60,3.888218080062513,51.66666666666667
SPY,312_bear_reversal,LOW,57,2.489938355403817,45.614035087719294
SPY,312_bear_reversal,MID,64,-2.5840359135936333,60.9375
SPY,312_bull_reversal,HIGH,119,5.00802381989162,55.46218487394958
SPY,312_bull_reversal,LOW,89,10.681892561497715,57.30337078651685
SPY,312_bull_reversal,MID,99,-11.332555184437688,52.52525252525253
SPY,322_bear_continuation,HIGH,173,2.0814370539659985,52.601156069364166
SPY,322_bear_continuation,LOW,159,1.030374319922205,55.9748427672956
SPY,322_bear_continuation,MID,161,2.038956977920208,53.41614906832298
SPY,322_bull_continuation,HIGH,197,1.2152567169188946,58.37563451776649
SPY,322_bull_continuation,LOW,206,3.285843638399088,54.85436893203883
SPY,322_bull_continuation,MID,198,6.824566685739954,58.08080808080808
SPY,32_bear_reversal,HIGH,70,9.848134392829602,62.85714285714285
SPY,32_bear_reversal,LOW,43,38.44649874181112,65.11627906976744
SPY,32_bear_reversal,MID,55,8.6132269876975,63.63636363636363
SPY,32_bull_reversal,HIGH,79,1.735830577182807,53.16455696202531
SPY,32_bull_reversal,LOW,60,-13.4872028677911,50.0
SPY,32_bull_reversal,MID,68,0.4222596080523815,55.88235294117647
SPY,clean_2d_bear,HIGH,209,-3.5833850624660446,50.717703349282296
SPY,clean_2d_bear,LOW,174,-6.76856457263482,48.27586206896552
SPY,clean_2d_bear,MID,171,2.9531394911618665,53.80116959064327
SPY,clean_2u_bull,HIGH,219,-3.2365991862255576,51.141552511415526
SPY,clean_2u_bull,LOW,232,-3.88272072806806,53.01724137931034
SPY,clean_2u_bull,MID,207,12.301900982354365,60.86956521739131
SPY,f2d_bull_reversal,HIGH,111,0.8910709789023299,53.15315315315316
SPY,f2d_bull_reversal,LOW,90,3.9407556753767015,48.888888888888886
SPY,f2d_bull_reversal,MID,103,5.3670380626478895,56.310679611650485
SPY,f2u_bear_reversal,HIGH,84,2.972977169625634,52.38095238095239
SPY,f2u_bear_reversal,LOW,92,3.1526677834247336,53.2608695652174
SPY,f2u_bear_reversal,MID,79,-5.92424282225068,48.10126582278481
SPY,none,HIGH,2381,1.819413857037684,56.86686266274674
SPY,none,LOW,1977,3.011917962078034,53.46484572584724
SPY,none,MID,2052,3.5609094941491546,55.65302144249513
