ticker,strat_combo,dealer_regime,n,hit_pct,hit_ci_lo,hit_ci_hi,mean_bps,std_bps
QQQ,clean_2u_bull,GEX_LOW_VEX_MID,89,48.31,39.33,57.89,-6.67,107.03
QQQ,clean_2u_bull,GEX_MID_VEX_HIGH,114,62.28,53.51,71.05,19.88,69.18
QQQ,clean_2u_bull,GEX_MID_VEX_MID,73,56.16,45.21,68.49,5.53,80.82
QQQ,f2d_bull_reversal,GEX_HIGH_VEX_LOW,52,55.77,44.23,69.23,-2.96,54.17
QQQ,f2d_bull_reversal,GEX_HIGH_VEX_MID,32,50.0,34.38,65.62,-8.42,82.95
QQQ,f2d_bull_reversal,GEX_LOW_VEX_LOW,39,35.9,20.51,51.28,-13.58,95.68
QQQ,f2d_bull_reversal,GEX_LOW_VEX_MID,38,52.63,35.46,68.42,15.55,117.95
QQQ,f2d_bull_reversal,GEX_MID_VEX_HIGH,53,47.17,35.85,60.38,1.92,69.8
QQQ,f2u_bear_reversal,GEX_HIGH_VEX_LOW,55,60.0,45.45,72.73,-6.74,60.34
QQQ,f2u_bear_reversal,GEX_LOW_VEX_LOW,43,60.47,46.51,75.64,1.06,74.64
QQQ,f2u_bear_reversal,GEX_LOW_VEX_MID,42,64.29,50.0,78.57,45.91,147.58
QQQ,f2u_bear_reversal,GEX_MID_VEX_HIGH,45,55.56,42.22,68.89,15.46,51.59
QQQ,f2u_bear_reversal,GEX_MID_VEX_MID,31,58.06,41.94,74.19,8.35,61.26
QQQ,none,GEX_HIGH_VEX_HIGH,599,58.26,54.59,62.19,5.03,37.0
QQQ,none,GEX_HIGH_VEX_LOW,1078,57.42,54.27,60.2,3.3,60.43
QQQ,none,GEX_HIGH_VEX_MID,537,57.73,53.63,61.74,4.07,72.71
QQQ,none,GEX_LOW_VEX_HIGH,370,58.11,53.1,62.7,4.56,85.56
QQQ,none,GEX_LOW_VEX_LOW,831,54.75,51.32,58.31,2.61,98.75
QQQ,none,GEX_LOW_VEX_MID,864,53.82,50.69,56.71,5.84,121.21
QQQ,none,GEX_MID_VEX_HIGH,1280,56.02,53.24,58.68,6.43,66.11
QQQ,none,GEX_MID_VEX_LOW,221,47.51,41.18,53.85,-3.91,76.19
QQQ,none,GEX_MID_VEX_MID,738,59.08,55.42,62.6,6.72,81.49
SPY,11_inside_compression,GEX_HIGH_VEX_HIGH,40,67.5,53.69,81.31,9.5,27.54
SPY,11_inside_compression,GEX_HIGH_VEX_LOW,35,51.43,34.29,68.57,0.07,30.11
SPY,11_inside_compression,GEX_HIGH_VEX_MID,34,55.88,39.63,72.13,-6.12,38.71
SPY,11_inside_compression,GEX_MID_VEX_HIGH,33,48.48,30.3,66.67,4.56,46.35
SPY,11_inside_compression,GEX_MID_VEX_MID,38,50.0,34.21,65.79,-4.35,49.26
SPY,132_bear_continuation,GEX_LOW_VEX_LOW,45,64.44,51.11,77.78,13.96,71.33
SPY,132_bull_continuation,GEX_HIGH_VEX_HIGH,31,61.29,45.16,79.11,7.07,25.98
SPY,132_bull_continuation,GEX_HIGH_VEX_LOW,37,51.35,35.14,67.57,1.24,25.9
SPY,132_bull_continuation,GEX_MID_VEX_MID,33,51.52,36.36,69.7,-10.57,68.15
SPY,212_bear_continuation,GEX_HIGH_VEX_HIGH,68,48.53,38.24,61.07,-8.86,35.28
SPY,212_bear_continuation,GEX_HIGH_VEX_LOW,75,64.0,52.0,74.67,6.57,38.51
SPY,212_bear_continuation,GEX_HIGH_VEX_MID,62,58.06,45.16,68.59,3.67,42.62
SPY,212_bear_continuation,GEX_LOW_VEX_HIGH,44,45.45,29.55,59.09,-7.22,62.52
SPY,212_bear_continuation,GEX_LOW_VEX_LOW,78,53.85,42.31,64.1,0.11,67.16
SPY,212_bear_continuation,GEX_LOW_VEX_MID,55,52.73,38.18,65.45,-1.34,109.67
SPY,212_bear_continuation,GEX_MID_VEX_HIGH,39,56.41,41.03,71.79,-8.97,62.34
SPY,212_bear_continuation,GEX_MID_VEX_LOW,43,55.81,39.53,70.99,-8.19,52.68
SPY,212_bear_continuation,GEX_MID_VEX_MID,79,51.9,40.51,62.03,10.58,92.17
SPY,212_bear_reversal,GEX_HIGH_VEX_HIGH,111,58.56,49.55,67.57,3.86,30.71
SPY,212_bear_reversal,GEX_HIGH_VEX_LOW,107,65.42,57.01,73.83,10.92,36.64
SPY,212_bear_reversal,GEX_HIGH_VEX_MID,104,60.58,51.92,69.23,6.21,25.95
SPY,212_bear_reversal,GEX_LOW_VEX_HIGH,73,52.05,40.38,63.01,-2.65,65.13
SPY,212_bear_reversal,GEX_LOW_VEX_LOW,119,57.14,48.3,65.99,14.93,72.45
SPY,212_bear_reversal,GEX_LOW_VEX_MID,94,54.26,43.62,63.83,6.72,85.0
SPY,212_bear_reversal,GEX_MID_VEX_HIGH,86,56.98,46.51,67.44,1.7,38.8
SPY,212_bear_reversal,GEX_MID_VEX_LOW,92,52.17,42.39,61.96,-2.13,54.99
SPY,212_bear_reversal,GEX_MID_VEX_MID,110,50.91,40.91,60.0,-2.89,82.55
SPY,212_bull_continuation,GEX_HIGH_VEX_HIGH,96,46.88,37.5,56.25,-1.41,22.22
SPY,212_bull_continuation,GEX_HIGH_VEX_LOW,89,44.94,34.83,56.18,-7.89,37.99
SPY,212_bull_continuation,GEX_HIGH_VEX_MID,67,53.73,41.79,65.67,2.1,31.34
SPY,212_bull_continuation,GEX_LOW_VEX_HIGH,56,55.36,42.86,69.64,1.24,43.87
SPY,212_bull_continuation,GEX_LOW_VEX_LOW,76,50.0,39.47,60.53,-6.11,62.07
SPY,212_bull_continuation,GEX_LOW_VEX_MID,66,62.12,50.72,72.73,10.69,101.92
SPY,212_bull_continuation,GEX_MID_VEX_HIGH,76,44.74,32.89,55.26,-5.99,42.09
SPY,212_bull_continuation,GEX_MID_VEX_LOW,54,70.37,57.41,81.48,10.45,48.35
SPY,212_bull_continuation,GEX_MID_VEX_MID,76,55.26,44.74,67.11,5.57,72.98
SPY,212_bull_reversal,GEX_HIGH_VEX_HIGH,123,61.79,52.42,69.92,4.77,27.14
SPY,212_bull_reversal,GEX_HIGH_VEX_LOW,118,57.63,49.15,66.95,5.57,37.1
SPY,212_bull_reversal,GEX_HIGH_VEX_MID,131,51.15,42.75,58.78,-5.35,43.96
SPY,212_bull_reversal,GEX_LOW_VEX_HIGH,72,51.39,40.28,62.5,-14.98,88.45
SPY,212_bull_reversal,GEX_LOW_VEX_LOW,108,51.85,42.59,61.11,9.01,93.98
SPY,212_bull_reversal,GEX_LOW_VEX_MID,103,61.17,51.46,69.9,13.78,73.13
SPY,212_bull_reversal,GEX_MID_VEX_HIGH,107,57.01,47.66,67.29,-1.65,46.82
SPY,212_bull_reversal,GEX_MID_VEX_LOW,83,50.6,39.13,61.45,-2.01,54.7
SPY,212_bull_reversal,GEX_MID_VEX_MID,145,60.0,51.72,67.59,5.8,74.0
SPY,22_bear_continuation,GEX_HIGH_VEX_HIGH,485,60.62,56.7,64.95,1.03,31.13
SPY,22_bear_continuation,GEX_HIGH_VEX_LOW,552,55.62,50.91,60.06,2.55,42.23
SPY,22_bear_continuation,GEX_HIGH_VEX_MID,538,57.99,53.99,62.18,1.02,53.64
SPY,22_bear_continuation,GEX_LOW_VEX_HIGH,329,54.71,49.85,60.34,8.12,71.23
SPY,22_bear_continuation,GEX_LOW_VEX_LOW,750,53.07,49.2,56.53,3.95,84.52
SPY,22_bear_continuation,GEX_LOW_VEX_MID,702,49.86,46.22,53.42,-5.08,111.77
SPY,22_bear_continuation,GEX_MID_VEX_HIGH,417,58.03,53.48,62.59,7.06,60.77
SPY,22_bear_continuation,GEX_MID_VEX_LOW,420,49.52,44.76,54.05,-4.53,60.24
SPY,22_bear_continuation,GEX_MID_VEX_MID,694,57.2,53.6,60.59,9.39,75.94
SPY,22_bear_reversal,GEX_HIGH_VEX_HIGH,450,55.33,51.33,60.0,1.38,29.57
SPY,22_bear_reversal,GEX_HIGH_VEX_LOW,524,53.24,49.05,57.54,-0.43,39.8
SPY,22_bear_reversal,GEX_HIGH_VEX_MID,498,56.83,52.51,61.24,3.61,47.68
SPY,22_bear_reversal,GEX_LOW_VEX_HIGH,291,52.58,46.74,58.76,3.31,74.49
SPY,22_bear_reversal,GEX_LOW_VEX_LOW,515,54.17,50.0,58.25,2.67,79.84
SPY,22_bear_reversal,GEX_LOW_VEX_MID,459,57.52,53.59,61.66,2.15,89.74
SPY,22_bear_reversal,GEX_MID_VEX_HIGH,380,60.26,55.53,65.0,12.55,77.23
SPY,22_bear_reversal,GEX_MID_VEX_LOW,315,57.78,52.38,63.17,2.22,54.36
SPY,22_bear_reversal,GEX_MID_VEX_MID,579,51.81,47.75,55.44,1.01,70.99
SPY,22_bull_continuation,GEX_HIGH_VEX_HIGH,689,55.73,51.88,59.36,1.02,28.3
SPY,22_bull_continuation,GEX_HIGH_VEX_LOW,828,55.56,52.29,58.94,1.25,36.19
SPY,22_bull_continuation,GEX_HIGH_VEX_MID,748,50.94,47.12,54.35,-2.91,46.19
SPY,22_bull_continuation,GEX_LOW_VEX_HIGH,429,61.54,56.75,66.56,6.31,71.32
SPY,22_bull_continuation,GEX_LOW_VEX_LOW,861,53.54,50.23,56.86,1.08,60.72
SPY,22_bull_continuation,GEX_LOW_VEX_MID,762,58.66,55.38,62.01,6.11,88.09
SPY,22_bull_continuation,GEX_MID_VEX_HIGH,584,55.48,51.71,59.08,1.59,54.4
SPY,22_bull_continuation,GEX_MID_VEX_LOW,502,61.55,57.47,65.74,3.46,48.58
SPY,22_bull_continuation,GEX_MID_VEX_MID,909,56.77,53.85,60.07,3.51,69.13
SPY,22_bull_reversal,GEX_HIGH_VEX_HIGH,432,49.07,44.68,54.29,-0.57,28.08
SPY,22_bull_reversal,GEX_HIGH_VEX_LOW,509,53.63,49.31,57.47,0.23,33.92
SPY,22_bull_reversal,GEX_HIGH_VEX_MID,457,56.46,52.08,60.73,4.5,44.44
SPY,22_bull_reversal,GEX_LOW_VEX_HIGH,277,53.79,48.38,59.57,7.92,69.0
SPY,22_bull_reversal,GEX_LOW_VEX_LOW,551,54.26,50.09,58.35,4.66,67.15
SPY,22_bull_reversal,GEX_LOW_VEX_MID,476,53.57,49.16,57.77,0.41,98.54
SPY,22_bull_reversal,GEX_MID_VEX_HIGH,374,58.82,54.01,64.17,6.88,66.75
SPY,22_bull_reversal,GEX_MID_VEX_LOW,328,55.49,49.7,60.22,0.79,51.86
SPY,22_bull_reversal,GEX_MID_VEX_MID,571,55.17,50.79,59.37,-0.48,77.72
SPY,312_bear_reversal,GEX_MID_VEX_MID,32,75.0,59.38,87.5,5.05,97.07
SPY,312_bull_reversal,GEX_HIGH_VEX_HIGH,49,63.27,48.98,75.51,9.73,23.68
SPY,312_bull_reversal,GEX_HIGH_VEX_LOW,36,50.0,36.11,65.35,2.14,50.88
SPY,312_bull_reversal,GEX_HIGH_VEX_MID,34,50.0,35.29,67.65,1.24,47.46
SPY,312_bull_reversal,GEX_LOW_VEX_LOW,44,61.36,45.45,75.0,18.18,81.55
SPY,312_bull_reversal,GEX_MID_VEX_LOW,32,53.12,37.5,68.75,-3.97,58.17
SPY,312_bull_reversal,GEX_MID_VEX_MID,39,53.85,38.46,69.23,-27.65,83.47
SPY,322_bear_continuation,GEX_HIGH_VEX_HIGH,57,56.14,41.18,70.18,3.85,24.63
SPY,322_bear_continuation,GEX_HIGH_VEX_LOW,71,45.07,35.21,56.34,-2.08,40.45
SPY,322_bear_continuation,GEX_HIGH_VEX_MID,45,60.0,44.44,73.33,6.4,31.57
SPY,322_bear_continuation,GEX_LOW_VEX_LOW,80,63.75,53.09,73.16,16.27,91.35
SPY,322_bear_continuation,GEX_LOW_VEX_MID,53,43.4,32.08,57.59,-16.34,133.46
SPY,322_bear_continuation,GEX_MID_VEX_HIGH,46,56.52,41.3,71.74,8.46,39.52
SPY,322_bear_continuation,GEX_MID_VEX_LOW,37,45.95,29.73,59.46,-9.66,40.52
SPY,322_bear_continuation,GEX_MID_VEX_MID,78,55.13,44.87,65.38,3.8,84.58
SPY,322_bull_continuation,GEX_HIGH_VEX_HIGH,56,62.5,50.0,75.0,7.25,24.11
SPY,322_bull_continuation,GEX_HIGH_VEX_LOW,77,62.34,51.95,74.03,0.41,39.28
SPY,322_bull_continuation,GEX_HIGH_VEX_MID,64,50.0,37.5,60.94,-3.09,39.56
SPY,322_bull_continuation,GEX_LOW_VEX_HIGH,38,39.47,26.32,55.26,-4.72,57.37
SPY,322_bull_continuation,GEX_LOW_VEX_LOW,93,56.99,46.24,66.67,1.82,65.33
SPY,322_bull_continuation,GEX_LOW_VEX_MID,75,60.0,49.33,69.33,9.16,100.79
SPY,322_bull_continuation,GEX_MID_VEX_HIGH,57,54.39,42.94,66.67,-2.75,47.91
SPY,322_bull_continuation,GEX_MID_VEX_LOW,64,56.25,45.31,68.01,1.04,48.03
SPY,322_bull_continuation,GEX_MID_VEX_MID,77,62.34,50.65,72.73,18.71,80.2
SPY,32_bear_reversal,GEX_HIGH_VEX_LOW,30,56.67,40.0,73.33,5.51,47.33
SPY,32_bull_reversal,GEX_HIGH_VEX_MID,34,41.18,23.53,58.82,-10.15,36.78
SPY,32_bull_reversal,GEX_MID_VEX_MID,36,52.78,36.11,69.44,-5.67,66.62
SPY,clean_2d_bear,GEX_HIGH_VEX_HIGH,64,57.81,46.88,69.57,3.69,29.37
SPY,clean_2d_bear,GEX_HIGH_VEX_LOW,75,41.33,30.67,54.03,-7.64,31.71
SPY,clean_2d_bear,GEX_HIGH_VEX_MID,70,54.29,42.86,65.71,-5.9,47.13
SPY,clean_2d_bear,GEX_LOW_VEX_HIGH,32,40.62,21.88,59.38,-16.26,98.17
SPY,clean_2d_bear,GEX_LOW_VEX_LOW,81,50.62,39.51,61.73,9.42,64.32
SPY,clean_2d_bear,GEX_LOW_VEX_MID,61,49.18,37.7,62.3,-23.29,118.46
SPY,clean_2d_bear,GEX_MID_VEX_HIGH,50,54.0,42.0,66.0,3.8,48.74
SPY,clean_2d_bear,GEX_MID_VEX_LOW,45,55.56,40.0,71.11,7.76,66.28
SPY,clean_2d_bear,GEX_MID_VEX_MID,76,52.63,40.1,64.47,-0.45,52.35
SPY,clean_2u_bull,GEX_HIGH_VEX_HIGH,68,58.82,47.06,72.06,0.35,25.23
SPY,clean_2u_bull,GEX_HIGH_VEX_LOW,82,47.56,37.8,58.54,-9.2,52.06
SPY,clean_2u_bull,GEX_HIGH_VEX_MID,69,47.83,37.68,58.73,0.33,30.01
SPY,clean_2u_bull,GEX_LOW_VEX_HIGH,44,54.55,40.91,69.37,5.27,65.69
SPY,clean_2u_bull,GEX_LOW_VEX_LOW,107,53.27,44.86,62.62,-4.29,78.0
SPY,clean_2u_bull,GEX_LOW_VEX_MID,81,51.85,41.33,60.49,-8.31,99.57
SPY,clean_2u_bull,GEX_MID_VEX_HIGH,58,63.79,53.45,75.86,9.36,44.36
SPY,clean_2u_bull,GEX_MID_VEX_LOW,54,72.22,61.11,83.33,22.58,59.11
SPY,clean_2u_bull,GEX_MID_VEX_MID,95,52.63,42.11,62.11,8.26,90.36
SPY,f2d_bull_reversal,GEX_HIGH_VEX_HIGH,30,53.33,36.67,71.75,1.76,31.81
SPY,f2d_bull_reversal,GEX_HIGH_VEX_LOW,41,53.66,39.02,68.29,2.76,33.61
SPY,f2d_bull_reversal,GEX_HIGH_VEX_MID,40,52.5,37.5,67.5,-1.68,43.81
SPY,f2d_bull_reversal,GEX_LOW_VEX_LOW,46,50.0,34.78,66.36,1.26,72.69
SPY,f2d_bull_reversal,GEX_LOW_VEX_MID,31,48.39,32.26,64.52,7.79,114.41
SPY,f2d_bull_reversal,GEX_MID_VEX_HIGH,30,40.0,21.58,56.67,-3.92,72.91
SPY,f2d_bull_reversal,GEX_MID_VEX_LOW,32,59.38,40.62,75.0,-1.48,39.02
SPY,f2d_bull_reversal,GEX_MID_VEX_MID,41,65.85,51.22,80.49,17.51,70.83
SPY,f2u_bear_reversal,GEX_HIGH_VEX_HIGH,31,48.39,33.79,64.52,4.73,23.64
SPY,f2u_bear_reversal,GEX_HIGH_VEX_LOW,33,45.45,30.3,63.64,-5.64,52.47
SPY,f2u_bear_reversal,GEX_LOW_VEX_LOW,43,51.16,34.88,67.44,-5.05,88.41
SPY,f2u_bear_reversal,GEX_LOW_VEX_MID,32,59.38,40.62,75.0,9.4,79.66
SPY,f2u_bear_reversal,GEX_MID_VEX_MID,37,40.54,24.32,54.05,-8.2,49.77
SPY,none,GEX_HIGH_VEX_HIGH,786,55.22,51.97,58.97,3.0,28.58
SPY,none,GEX_HIGH_VEX_LOW,828,57.73,54.35,60.93,1.55,40.42
SPY,none,GEX_HIGH_VEX_MID,767,57.63,54.24,61.28,0.9,40.5
SPY,none,GEX_LOW_VEX_HIGH,439,49.66,45.33,53.88,-3.29,73.75
SPY,none,GEX_LOW_VEX_LOW,875,53.03,49.71,56.23,2.32,76.86
SPY,none,GEX_LOW_VEX_MID,663,56.56,52.94,60.56,8.1,100.35
SPY,none,GEX_MID_VEX_HIGH,605,53.55,49.26,57.19,4.47,61.31
SPY,none,GEX_MID_VEX_LOW,569,57.82,54.31,61.51,2.75,55.06
SPY,none,GEX_MID_VEX_MID,878,55.69,52.28,58.94,3.46,82.24
