ticker,strat_combo,dealer_regime,n,hit_pct,hit_ci_lo,hit_ci_hi,mean_bps,std_bps
SPY,132_bull_continuation,GEX_MID_VEX_HIGH,162,51.23,43.21,58.35,0.97,19.88
SPY,132_bull_continuation,GEX_MID_VEX_LOW,125,48.8,39.58,56.8,-0.29,19.72
SPY,132_bull_continuation,GEX_MID_VEX_MID,256,52.34,45.5,58.02,-0.44,26.16
SPY,212_bear_continuation,GEX_HIGH_VEX_HIGH,455,55.6,51.31,60.0,0.61,11.63
SPY,212_bear_continuation,GEX_HIGH_VEX_LOW,488,53.89,49.89,58.4,-0.21,14.63
SPY,212_bear_continuation,GEX_HIGH_VEX_MID,445,60.9,56.29,64.94,1.83,17.72
SPY,212_bear_continuation,GEX_LOW_VEX_HIGH,263,53.23,47.15,59.32,2.58,27.35
SPY,212_bear_continuation,GEX_LOW_VEX_LOW,463,55.94,51.19,60.26,3.84,28.76
SPY,212_bear_continuation,GEX_LOW_VEX_MID,367,54.22,49.32,58.86,3.79,37.16
SPY,212_bear_continuation,GEX_MID_VEX_HIGH,320,60.94,55.94,66.25,3.88,20.52
SPY,212_bear_continuation,GEX_MID_VEX_LOW,350,55.71,50.57,60.86,0.62,18.24
SPY,212_bear_continuation,GEX_MID_VEX_MID,484,54.34,49.59,58.47,-0.23,32.08
SPY,212_bear_reversal,GEX_HIGH_VEX_HIGH,838,53.34,49.7,56.8,0.14,12.15
SPY,212_bear_reversal,GEX_HIGH_VEX_LOW,783,52.36,48.91,56.07,0.79,15.6
SPY,212_bear_reversal,GEX_HIGH_VEX_MID,808,53.71,50.18,57.18,0.49,17.68
SPY,212_bear_reversal,GEX_LOW_VEX_HIGH,458,52.62,48.47,57.1,1.92,32.48
SPY,212_bear_reversal,GEX_LOW_VEX_LOW,791,52.72,49.62,56.13,1.38,32.83
SPY,212_bear_reversal,GEX_LOW_VEX_MID,687,53.57,49.64,57.21,2.19,35.73
SPY,212_bear_reversal,GEX_MID_VEX_HIGH,652,53.83,50.31,57.67,1.05,22.54
SPY,212_bear_reversal,GEX_MID_VEX_LOW,470,50.64,45.96,55.11,0.38,20.33
SPY,212_bear_reversal,GEX_MID_VEX_MID,915,51.04,47.43,54.21,-0.71,30.14
SPY,212_bull_continuation,GEX_HIGH_VEX_HIGH,578,53.98,49.65,58.13,0.19,9.55
SPY,212_bull_continuation,GEX_HIGH_VEX_LOW,522,53.45,49.62,57.76,0.53,11.74
SPY,212_bull_continuation,GEX_HIGH_VEX_MID,475,52.84,48.21,57.05,0.52,19.79
SPY,212_bull_continuation,GEX_LOW_VEX_HIGH,302,50.66,44.86,56.29,-1.74,25.94
SPY,212_bull_continuation,GEX_LOW_VEX_LOW,557,53.32,49.46,57.63,-0.12,28.76
SPY,212_bull_continuation,GEX_LOW_VEX_MID,473,50.32,46.09,54.76,-0.44,35.29
SPY,212_bull_continuation,GEX_MID_VEX_HIGH,452,53.32,48.78,57.52,0.23,18.46
SPY,212_bull_continuation,GEX_MID_VEX_LOW,355,50.14,45.35,55.21,-0.29,16.06
SPY,212_bull_continuation,GEX_MID_VEX_MID,543,49.54,45.3,54.06,0.07,28.7
SPY,212_bull_reversal,GEX_HIGH_VEX_HIGH,845,54.2,50.47,57.28,-0.28,10.72
SPY,212_bull_reversal,GEX_HIGH_VEX_LOW,801,54.31,51.06,57.62,0.21,14.7
SPY,212_bull_reversal,GEX_HIGH_VEX_MID,777,52.12,48.78,55.67,0.01,15.07
SPY,212_bull_reversal,GEX_LOW_VEX_HIGH,482,49.38,45.33,53.43,-0.44,28.17
SPY,212_bull_reversal,GEX_LOW_VEX_LOW,783,49.81,45.91,53.51,-0.87,27.61
SPY,212_bull_reversal,GEX_LOW_VEX_MID,675,51.56,47.41,55.26,1.22,36.61
SPY,212_bull_reversal,GEX_MID_VEX_HIGH,624,51.44,47.92,55.13,0.89,17.26
SPY,212_bull_reversal,GEX_MID_VEX_LOW,560,50.89,46.87,54.46,-1.27,21.31
SPY,212_bull_reversal,GEX_MID_VEX_MID,881,51.42,48.24,54.71,-0.39,24.96
SPY,22_bear_continuation,GEX_HIGH_VEX_HIGH,3259,54.5,52.84,56.17,0.39,12.86
SPY,22_bear_continuation,GEX_HIGH_VEX_LOW,3620,54.03,52.39,55.55,0.68,17.8
SPY,22_bear_continuation,GEX_HIGH_VEX_MID,3460,53.01,51.34,54.93,0.82,18.96
SPY,22_bear_continuation,GEX_LOW_VEX_HIGH,2179,51.49,49.59,53.7,0.81,32.64
SPY,22_bear_continuation,GEX_LOW_VEX_LOW,4426,51.9,50.33,53.46,1.14,31.46
SPY,22_bear_continuation,GEX_LOW_VEX_MID,3927,50.11,48.55,51.62,-0.74,42.22
SPY,22_bear_continuation,GEX_MID_VEX_HIGH,2896,53.42,51.66,55.28,1.17,23.1
SPY,22_bear_continuation,GEX_MID_VEX_LOW,2589,50.25,48.51,52.09,-0.8,22.83
SPY,22_bear_continuation,GEX_MID_VEX_MID,4343,53.63,52.13,54.93,1.6,31.74
SPY,22_bear_continuation,GEX_nan_VEX_nan,60,68.33,56.67,80.0,5.92,16.27
SPY,22_bear_reversal,GEX_HIGH_VEX_HIGH,2484,53.1,51.31,54.89,0.14,12.41
SPY,22_bear_reversal,GEX_HIGH_VEX_LOW,2929,54.05,52.18,55.93,0.28,15.33
SPY,22_bear_reversal,GEX_HIGH_VEX_MID,2549,53.12,50.94,55.14,0.01,17.68
SPY,22_bear_reversal,GEX_LOW_VEX_HIGH,1550,50.71,48.35,53.13,0.29,30.53
SPY,22_bear_reversal,GEX_LOW_VEX_LOW,3138,52.42,50.75,54.14,0.22,31.56
SPY,22_bear_reversal,GEX_LOW_VEX_MID,2670,52.32,50.47,54.12,1.06,44.98
SPY,22_bear_reversal,GEX_MID_VEX_HIGH,2023,51.9,49.48,53.93,0.62,24.56
SPY,22_bear_reversal,GEX_MID_VEX_LOW,1928,52.23,49.9,54.2,0.18,22.34
SPY,22_bear_reversal,GEX_MID_VEX_MID,3165,52.16,50.57,53.79,0.31,31.3
SPY,22_bear_reversal,GEX_nan_VEX_nan,48,37.5,25.0,51.09,-3.36,28.45
SPY,22_bull_continuation,GEX_HIGH_VEX_HIGH,3885,51.2,49.73,52.64,0.32,11.51
SPY,22_bull_continuation,GEX_HIGH_VEX_LOW,4527,52.29,50.72,53.66,-0.19,14.3
SPY,22_bull_continuation,GEX_HIGH_VEX_MID,3931,51.95,50.25,53.42,-0.62,17.96
SPY,22_bull_continuation,GEX_LOW_VEX_HIGH,2393,50.61,48.49,52.55,-0.94,41.67
SPY,22_bull_continuation,GEX_LOW_VEX_LOW,4850,53.34,52.08,54.79,1.07,30.42
SPY,22_bull_continuation,GEX_LOW_VEX_MID,4078,53.78,52.27,55.24,-0.39,42.32
SPY,22_bull_continuation,GEX_MID_VEX_HIGH,3219,52.56,50.93,54.1,0.0,25.86
SPY,22_bull_continuation,GEX_MID_VEX_LOW,3019,55.85,54.11,57.42,1.28,19.24
SPY,22_bull_continuation,GEX_MID_VEX_MID,4872,52.34,51.03,53.74,0.1,31.99
SPY,22_bull_continuation,GEX_nan_VEX_nan,55,41.82,29.09,52.73,-3.59,17.65
SPY,22_bull_reversal,GEX_HIGH_VEX_HIGH,2478,52.78,50.93,54.82,0.11,11.35
SPY,22_bull_reversal,GEX_HIGH_VEX_LOW,2908,53.13,51.2,54.99,0.16,15.94
SPY,22_bull_reversal,GEX_HIGH_VEX_MID,2531,51.8,49.92,53.74,-0.2,17.74
SPY,22_bull_reversal,GEX_LOW_VEX_HIGH,1515,52.15,49.83,54.39,0.45,29.37
SPY,22_bull_reversal,GEX_LOW_VEX_LOW,3122,51.02,49.05,52.9,-0.18,31.73
SPY,22_bull_reversal,GEX_LOW_VEX_MID,2655,52.43,50.58,54.31,1.11,39.13
SPY,22_bull_reversal,GEX_MID_VEX_HIGH,2084,53.45,51.41,55.37,0.68,26.84
SPY,22_bull_reversal,GEX_MID_VEX_LOW,1954,52.25,49.9,54.43,0.54,22.91
SPY,22_bull_reversal,GEX_MID_VEX_MID,3219,51.6,50.05,53.25,-0.7,33.33
SPY,22_bull_reversal,GEX_nan_VEX_nan,43,41.86,27.91,57.03,-5.55,27.06
SPY,312_bear_reversal,GEX_HIGH_VEX_HIGH,154,49.35,40.91,57.48,-0.07,9.29
SPY,312_bear_reversal,GEX_HIGH_VEX_LOW,163,53.37,45.4,60.12,-1.65,21.15
SPY,312_bear_reversal,GEX_HIGH_VEX_MID,159,57.23,49.69,64.78,1.57,14.92
SPY,312_bear_reversal,GEX_LOW_VEX_HIGH,84,53.57,44.05,64.29,3.58,25.26
SPY,312_bear_reversal,GEX_LOW_VEX_LOW,188,52.13,44.68,58.51,1.68,29.59
SPY,312_bear_reversal,GEX_LOW_VEX_MID,161,53.42,45.02,61.49,1.26,37.23
SPY,312_bear_reversal,GEX_MID_VEX_HIGH,127,53.54,45.67,62.62,-0.57,25.45
SPY,312_bear_reversal,GEX_MID_VEX_LOW,116,57.76,50.0,66.38,1.34,16.36
SPY,312_bear_reversal,GEX_MID_VEX_MID,211,55.92,49.51,62.09,1.51,27.18
SPY,312_bull_reversal,GEX_HIGH_VEX_HIGH,232,51.29,45.26,57.33,0.14,9.62
SPY,312_bull_reversal,GEX_HIGH_VEX_LOW,279,48.39,42.65,54.12,-0.55,15.38
SPY,312_bull_reversal,GEX_HIGH_VEX_MID,291,51.2,44.84,56.54,-0.34,21.02
SPY,312_bull_reversal,GEX_LOW_VEX_HIGH,154,52.6,45.45,60.39,-0.97,65.2
SPY,312_bull_reversal,GEX_LOW_VEX_LOW,307,58.31,52.44,62.87,1.57,30.5
SPY,312_bull_reversal,GEX_LOW_VEX_MID,236,50.85,44.49,57.43,0.9,37.72
SPY,312_bull_reversal,GEX_MID_VEX_HIGH,201,54.23,47.26,60.96,-1.15,19.05
SPY,312_bull_reversal,GEX_MID_VEX_LOW,166,49.4,42.45,56.94,-0.95,23.11
SPY,312_bull_reversal,GEX_MID_VEX_MID,325,56.31,50.75,61.39,1.12,25.38
SPY,322_bear_continuation,GEX_HIGH_VEX_HIGH,276,56.16,50.36,61.96,1.56,12.27
SPY,322_bear_continuation,GEX_HIGH_VEX_LOW,356,48.88,43.54,54.36,-0.58,17.21
SPY,322_bear_continuation,GEX_HIGH_VEX_MID,330,50.0,44.99,54.85,-0.2,24.15
SPY,322_bear_continuation,GEX_LOW_VEX_HIGH,183,58.47,52.46,65.03,2.24,33.54
SPY,322_bear_continuation,GEX_LOW_VEX_LOW,484,47.52,43.07,51.65,-1.94,35.04
SPY,322_bear_continuation,GEX_LOW_VEX_MID,374,50.53,45.45,55.76,0.6,50.32
SPY,322_bear_continuation,GEX_MID_VEX_HIGH,257,51.36,45.14,57.2,0.16,17.8
SPY,322_bear_continuation,GEX_MID_VEX_LOW,273,49.82,44.13,55.87,0.85,20.67
SPY,322_bear_continuation,GEX_MID_VEX_MID,478,53.56,49.37,58.37,4.27,40.23
SPY,322_bull_continuation,GEX_HIGH_VEX_HIGH,304,48.36,42.43,54.12,-0.11,12.23
SPY,322_bull_continuation,GEX_HIGH_VEX_LOW,458,56.33,51.97,60.59,0.45,15.85
SPY,322_bull_continuation,GEX_HIGH_VEX_MID,412,47.33,42.48,51.94,-1.87,17.03
SPY,322_bull_continuation,GEX_LOW_VEX_HIGH,209,48.8,42.11,55.5,0.68,26.65
SPY,322_bull_continuation,GEX_LOW_VEX_LOW,510,50.98,46.76,55.1,0.53,30.42
SPY,322_bull_continuation,GEX_LOW_VEX_MID,420,50.71,45.95,55.12,1.42,39.11
SPY,322_bull_continuation,GEX_MID_VEX_HIGH,286,54.9,49.3,60.49,3.36,42.56
SPY,322_bull_continuation,GEX_MID_VEX_LOW,273,51.28,45.42,56.97,0.52,21.15
SPY,322_bull_continuation,GEX_MID_VEX_MID,481,55.09,50.83,59.36,0.41,34.0
SPY,32_bear_reversal,GEX_HIGH_VEX_HIGH,62,51.61,38.71,64.52,-1.14,14.32
SPY,32_bear_reversal,GEX_HIGH_VEX_LOW,97,53.61,43.3,62.89,-0.35,17.73
SPY,32_bear_reversal,GEX_HIGH_VEX_MID,102,61.76,51.96,72.08,3.96,20.08
SPY,32_bear_reversal,GEX_LOW_VEX_HIGH,45,60.0,44.44,75.56,-0.45,37.45
SPY,32_bear_reversal,GEX_LOW_VEX_LOW,135,49.63,40.74,58.52,2.59,39.67
SPY,32_bear_reversal,GEX_LOW_VEX_MID,98,60.2,50.48,69.92,3.66,59.12
SPY,32_bear_reversal,GEX_MID_VEX_HIGH,65,56.92,45.35,69.23,2.46,22.39
SPY,32_bear_reversal,GEX_MID_VEX_LOW,70,50.0,37.82,61.43,2.22,26.22
SPY,32_bear_reversal,GEX_MID_VEX_MID,139,59.71,51.08,66.91,6.15,36.4
SPY,32_bull_reversal,GEX_HIGH_VEX_HIGH,82,59.76,50.0,70.73,3.07,11.22
SPY,32_bull_reversal,GEX_HIGH_VEX_LOW,124,58.06,50.0,66.94,2.83,15.49
SPY,32_bull_reversal,GEX_HIGH_VEX_MID,124,50.81,41.94,58.87,0.14,19.94
SPY,32_bull_reversal,GEX_LOW_VEX_HIGH,54,55.56,42.59,68.52,3.39,25.8
SPY,32_bull_reversal,GEX_LOW_VEX_LOW,144,50.69,43.39,58.7,-2.42,28.03
SPY,32_bull_reversal,GEX_LOW_VEX_MID,122,45.9,36.89,54.1,-1.88,42.44
SPY,32_bull_reversal,GEX_MID_VEX_HIGH,70,54.29,42.86,65.71,-5.97,53.92
SPY,32_bull_reversal,GEX_MID_VEX_LOW,88,48.86,39.77,59.69,-1.29,26.27
SPY,32_bull_reversal,GEX_MID_VEX_MID,131,51.15,42.75,58.78,-0.1,36.9
SPY,clean_2d_bear,GEX_HIGH_VEX_HIGH,392,55.1,50.0,60.08,0.76,12.66
SPY,clean_2d_bear,GEX_HIGH_VEX_LOW,472,54.87,50.85,59.22,0.42,18.26
SPY,clean_2d_bear,GEX_HIGH_VEX_MID,382,51.05,46.34,56.02,-0.6,27.05
SPY,clean_2d_bear,GEX_LOW_VEX_HIGH,239,55.23,48.95,61.31,4.94,26.55
SPY,clean_2d_bear,GEX_LOW_VEX_LOW,510,47.65,43.53,52.16,-0.48,35.49
SPY,clean_2d_bear,GEX_LOW_VEX_MID,428,48.36,43.69,53.04,0.09,41.42
SPY,clean_2d_bear,GEX_MID_VEX_HIGH,331,51.96,46.67,57.1,-1.09,24.67
SPY,clean_2d_bear,GEX_MID_VEX_LOW,333,54.65,49.25,60.22,2.34,22.49
SPY,clean_2d_bear,GEX_MID_VEX_MID,465,52.04,47.31,56.77,0.16,39.64
SPY,clean_2u_bull,GEX_HIGH_VEX_HIGH,414,49.52,44.69,53.86,-0.52,11.48
SPY,clean_2u_bull,GEX_HIGH_VEX_LOW,487,52.16,47.53,56.47,-0.64,18.44
SPY,clean_2u_bull,GEX_HIGH_VEX_MID,446,50.45,46.07,55.39,0.92,20.38
SPY,clean_2u_bull,GEX_LOW_VEX_HIGH,230,52.61,46.52,59.13,5.14,40.58
SPY,clean_2u_bull,GEX_LOW_VEX_LOW,546,51.28,47.25,55.68,2.54,35.74
SPY,clean_2u_bull,GEX_LOW_VEX_MID,422,54.98,50.0,59.84,1.97,34.15
SPY,clean_2u_bull,GEX_MID_VEX_HIGH,325,53.85,48.62,58.77,1.7,44.98
SPY,clean_2u_bull,GEX_MID_VEX_LOW,285,52.28,46.32,57.54,0.02,19.68
SPY,clean_2u_bull,GEX_MID_VEX_MID,528,52.27,47.54,56.82,0.35,24.43
SPY,f2d_bull_reversal,GEX_HIGH_VEX_HIGH,130,51.54,43.08,60.77,0.82,13.27
SPY,f2d_bull_reversal,GEX_HIGH_VEX_LOW,197,54.82,47.96,60.91,-0.37,16.03
SPY,f2d_bull_reversal,GEX_HIGH_VEX_MID,166,57.23,50.0,64.77,1.68,19.38
SPY,f2d_bull_reversal,GEX_LOW_VEX_HIGH,88,55.68,44.86,64.77,3.58,43.52
SPY,f2d_bull_reversal,GEX_LOW_VEX_LOW,251,49.0,43.22,54.98,-0.81,26.19
SPY,f2d_bull_reversal,GEX_LOW_VEX_MID,171,56.14,49.12,63.74,0.55,36.34
SPY,f2d_bull_reversal,GEX_MID_VEX_HIGH,134,54.48,46.27,62.69,-0.21,21.67
SPY,f2d_bull_reversal,GEX_MID_VEX_LOW,137,49.64,41.95,57.66,-3.59,19.42
SPY,f2d_bull_reversal,GEX_MID_VEX_MID,221,47.51,40.72,54.08,0.29,30.97
SPY,f2u_bear_reversal,GEX_HIGH_VEX_HIGH,134,48.51,40.3,56.72,0.42,15.55
SPY,f2u_bear_reversal,GEX_HIGH_VEX_LOW,170,58.82,51.18,65.88,1.59,14.8
SPY,f2u_bear_reversal,GEX_HIGH_VEX_MID,166,50.6,43.06,58.43,-1.27,20.89
SPY,f2u_bear_reversal,GEX_LOW_VEX_HIGH,87,51.72,42.53,62.07,1.85,20.44
SPY,f2u_bear_reversal,GEX_LOW_VEX_LOW,204,50.98,44.84,57.35,2.11,21.59
SPY,f2u_bear_reversal,GEX_LOW_VEX_MID,207,54.11,47.34,60.87,0.6,58.48
SPY,f2u_bear_reversal,GEX_MID_VEX_HIGH,122,49.18,40.98,57.38,7.4,61.79
SPY,f2u_bear_reversal,GEX_MID_VEX_LOW,113,51.33,42.48,60.18,0.51,26.5
SPY,f2u_bear_reversal,GEX_MID_VEX_MID,217,52.07,45.62,58.77,-1.42,27.24
SPY,none,GEX_HIGH_VEX_HIGH,4789,52.27,50.92,53.7,0.03,11.42
SPY,none,GEX_HIGH_VEX_LOW,5152,53.78,52.56,55.15,0.27,16.13
SPY,none,GEX_HIGH_VEX_MID,4881,53.33,51.86,54.72,0.63,19.37
SPY,none,GEX_LOW_VEX_HIGH,2768,51.05,48.97,52.84,1.08,34.56
SPY,none,GEX_LOW_VEX_LOW,5512,51.96,50.63,53.2,0.83,30.68
SPY,none,GEX_LOW_VEX_MID,4494,53.94,52.4,55.32,1.26,41.57
SPY,none,GEX_MID_VEX_HIGH,3797,53.44,51.72,55.23,0.73,26.57
SPY,none,GEX_MID_VEX_LOW,3370,52.46,50.79,54.15,-0.44,20.68
SPY,none,GEX_MID_VEX_MID,5708,53.08,51.78,54.37,0.35,32.53
SPY,none,GEX_nan_VEX_nan,121,55.37,47.11,64.9,3.01,27.88
