trade_type,duration_minutes,price_change,return_pct,entry_timestamp,entry_price,entry_open,entry_high,entry_low,entry_close,entry_volume,entry_EMA9,entry_EMA20,entry_EMA50,entry_VWAP,entry_RVOL20,entry_RVOL_MOD,entry_RVOL_MOD_EXCL,entry_ATR14_W,entry_RSI14_W,entry_StochRSI_K,entry_StochRSI_D,entry_OBV,exit_timestamp,exit_price,exit_open,exit_high,exit_low,exit_close,exit_volume,exit_EMA9,exit_EMA20,exit_EMA50,exit_VWAP,exit_RVOL20,exit_RVOL_MOD,exit_RVOL_MOD_EXCL,exit_ATR14_W,exit_RSI14_W,exit_StochRSI_K,exit_StochRSI_D,exit_OBV
put,2,-0.19499999999999318,0.08696815627508393,2025-07-21 10:43:00,224.22,224.21,224.263,224.2,224.22,54203.0,224.1880251121439,224.16259720156782,224.02652348264905,223.82001106419474,1.2033639041891175,0.8946428804478418,0.8924042817668189,0.13120597235283746,54.217227196814385,30.288278713924438,24.416445642036027,727186.0,2025-07-21 10:45:00,224.025,224.14,224.2,224.02,224.025,38228.0,224.14773607177213,224.14754555502492,224.030739285598,223.82636605042026,0.8427067224973465,0.5819405571010523,0.5762051286468237,0.1356061700389253,45.30972809342631,15.31755667933502,21.063458071572693,625091.0
call,1,0.12000000000000455,0.05356545028456848,2025-07-21 10:45:00,224.025,224.14,224.2,224.02,224.025,38228.0,224.14773607177213,224.14754555502492,224.030739285598,223.82636605042026,0.8427067224973465,0.5819405571010523,0.5762051286468237,0.1356061700389253,45.30972809342631,15.31755667933502,21.063458071572693,625091.0,2025-07-21 10:46:00,224.145,224.0235,224.19,224.015,224.145,43066.0,224.14718885741772,224.14730312121304,224.0352200979275,223.82874665563654,0.9464420516866451,0.6024843265542494,0.596835482299898,0.13842001503614573,50.82550262418091,25.440392524457508,22.5224362225343,668157.0
put,1,-0.1150000000000091,0.05130607419304874,2025-07-21 10:46:00,224.145,224.0235,224.19,224.015,224.145,43066.0,224.14718885741772,224.14730312121304,224.0352200979275,223.82874665563654,0.9464420516866451,0.6024843265542494,0.596835482299898,0.13842001503614573,50.82550262418091,25.440392524457508,22.5224362225343,668157.0,2025-07-21 10:47:00,224.03,224.155,224.22,224.02,224.03,48150.0,224.1237510859342,224.13613139538322,224.03501538820484,223.83112021077437,1.0537350146406796,0.811047116296506,0.8074146561151389,0.14281858539070594,46.03395320108452,18.95979922690668,21.334890557325092,620007.0
call,3,0.19999999999998863,0.08927375797883705,2025-07-21 10:47:00,224.03,224.155,224.22,224.02,224.03,48150.0,224.1237510859342,224.13613139538322,224.03501538820484,223.83112021077437,1.0537350146406796,0.811047116296506,0.8074146561151389,0.14281858539070594,46.03395320108452,18.95979922690668,21.334890557325092,620007.0,2025-07-21 10:50:00,224.23,224.1,224.2399,224.0721,224.23,85279.0,224.13560055599834,224.13758182063853,224.04673877623924,223.84065363241925,1.9164746161893216,1.4344451759455825,1.4494380658392916,0.13737289799685776,54.88775956652444,52.443943161018154,33.274945126613346,794964.0
put,3,-0.1699999999999875,0.07581501137224614,2025-07-21 10:50:00,224.23,224.1,224.2399,224.0721,224.23,85279.0,224.13560055599834,224.13758182063853,224.04673877623924,223.84065363241925,1.9164746161893216,1.4344451759455825,1.4494380658392916,0.13737289799685776,54.88775956652444,52.443943161018154,33.274945126613346,794964.0,2025-07-21 10:53:00,224.06,224.07,224.07,223.975,224.06,48779.0,224.1143874846712,224.12667138621745,224.05244589400584,223.84701376568947,1.1133085089508143,0.7552666194001717,0.7508911875243276,0.13656095368042911,47.11341152272296,37.74159085429212,40.98974411816493,654634.0
call,1,0.06499999999999773,0.029010086583949712,2025-07-21 10:53:00,224.06,224.07,224.07,223.975,224.06,48779.0,224.1143874846712,224.12667138621745,224.05244589400584,223.84701376568947,1.1133085089508143,0.7552666194001717,0.7508911875243276,0.13656095368042911,47.11341152272296,37.74159085429212,40.98974411816493,654634.0,2025-07-21 10:54:00,224.125,224.055,224.16,224.045,224.125,32692.0,224.11650998773695,224.1265122065777,224.05529115306445,223.84853605580568,0.7487097627474983,0.486401069576076,0.4805249481613691,0.13502088556039912,50.30535382413368,42.54676849478954,41.50875224370646,687326.0
put,1,-0.014999999999986358,0.006692693809252139,2025-07-21 10:54:00,224.125,224.055,224.16,224.045,224.125,32692.0,224.11650998773695,224.1265122065777,224.05529115306445,223.84853605580568,0.7487097627474983,0.486401069576076,0.4805249481613691,0.13502088556039912,50.30535382413368,42.54676849478954,41.50875224370646,687326.0,2025-07-21 10:55:00,224.11,224.12,224.125,224.075,224.11,22574.0,224.11520799018956,224.12493961547506,224.0574365980423,223.84955041978935,0.5388091015631526,0.33933748432540783,0.3340823489656431,0.12894796516322857,49.56195732028711,43.16306197200714,42.06018881980669,664752.0
call,7,0.21999999999999886,0.09816607915755604,2025-07-21 10:55:00,224.11,224.12,224.125,224.075,224.11,22574.0,224.11520799018956,224.12493961547506,224.0574365980423,223.84955041978935,0.5388091015631526,0.33933748432540783,0.3340823489656431,0.12894796516322857,49.56195732028711,43.16306197200714,42.06018881980669,664752.0,2025-07-21 11:02:00,224.33,224.3,224.34,224.275,224.33,26776.0,224.24736432270427,224.19868039785317,224.10824389494832,223.86850182027942,0.5955827317486567,0.500951329272182,0.49506886595142513,0.10557443953442715,60.51952970803365,95.80648449528117,86.87807031680897,916855.0
put,2,-0.15000000000000568,0.06686577809477363,2025-07-21 11:02:00,224.33,224.3,224.34,224.275,224.33,26776.0,224.24736432270427,224.19868039785317,224.10824389494832,223.86850182027942,0.5955827317486567,0.500951329272182,0.49506886595142513,0.10557443953442715,60.51952970803365,95.80648449528117,86.87807031680897,916855.0,2025-07-21 11:04:00,224.18,224.33,224.335,224.18,224.18,41751.0,224.24631316653077,224.2077859946145,224.119224756544,223.8735604959282,0.9755863893185779,0.8292955464165729,0.8259386083491514,0.10608204225162364,49.41049159868302,69.81946327819155,83.25494395851855,842022.0
call,2,0.07999999999998408,0.03568560977784998,2025-07-21 11:04:00,224.18,224.33,224.335,224.18,224.18,41751.0,224.24631316653077,224.2077859946145,224.119224756544,223.8735604959282,0.9755863893185779,0.8292955464165729,0.8259386083491514,0.10608204225162364,49.41049159868302,69.81946327819155,83.25494395851855,842022.0,2025-07-21 11:06:00,224.26,224.2,224.265,224.185,224.26,35768.0,224.2400404265797,224.2112261769974,224.12741201094278,223.8783560332995,0.8276717451267147,0.7641599662940162,0.759892985642898,0.10315237316593988,54.53833302533732,54.393417829555155,67.11063426617763,931704.0
put,1,-0.03499999999999659,0.015606884865779271,2025-07-21 11:07:00,224.26,224.27,224.325,224.22,224.26,51167.0,224.24403234126376,224.21587130299767,224.13261153992542,223.8815915777935,1.1798861090645791,0.8940238205240417,0.891773659443444,0.10328434651122916,54.53833302533734,51.648673475138196,61.95664733583115,931704.0,2025-07-21 11:08:00,224.225,224.26,224.2801,224.22,224.225,30999.0,224.240225873011,224.2167407027122,224.13623461679109,223.88339261026596,0.7367277774344886,0.5548522205627457,0.5490331517923221,0.10019975033185605,51.847749341575806,41.74558662535239,55.219627099004896,900705.0
call,1,0.045000000000015916,0.020069126992982904,2025-07-21 11:08:00,224.225,224.26,224.2801,224.22,224.225,30999.0,224.240225873011,224.2167407027122,224.13623461679109,223.88339261026596,0.7367277774344886,0.5548522205627457,0.5490331517923221,0.10019975033185605,51.847749341575806,41.74558662535239,55.219627099004896,900705.0,2025-07-21 11:09:00,224.27,224.23,224.3,224.225,224.27,81223.0,224.24618069840884,224.22181301673962,224.1414803180934,223.88832868980566,1.8255128586920488,1.692351637723386,1.7207169035866365,0.09839976816529612,54.92663645218148,44.38191366425398,51.60705595408792,981928.0
