Time,Open,High,Low,Last,Change,%Chg,Volume,ATR14_W,RSI14_W,EMA9,EMA20,EMA50,VWAP,RVOL20,RVOL_MOD,RVOL_MOD_EXCL,OBV,StochRSI_K,StochRSI_D
2025-07-17 14:51:00,223.535,223.54,223.475,223.5,-0.04,-0.02%,66213.0,0.08007782610110806,52.25424811186107,223.49940285378528,223.48467434298777,223.42794168977048,223.0705936914527,1.608866955574103,1.3874933580136655,1.4007317543839732,345547.0,35.96416690192802,32.29378863933112
2025-07-17 14:52:00,223.51,223.54,223.46,223.51,0.01,0.00%,33055.0,0.08007226709388492,53.00389070723619,223.50152228302824,223.48708631032227,223.43115966272066,223.07131849238934,0.8522295128459645,0.8170720510756105,0.813442748306947,378602.0,36.85215799516799,33.81324509127674
2025-07-17 14:53:00,223.51,223.56,223.4945,223.56,0.05,+0.02%,23397.0,0.07903139087289415,56.66733510770368,223.5132178264226,223.49403047124397,223.43621222496694,223.07187130275227,0.6255740177028063,0.5909818605205012,0.5851444291609353,401999.0,48.43918446749416,38.688558216682544
2025-07-17 14:54:00,223.55,223.62,223.53,223.62,0.06,+0.03%,20530.0,0.07981486295340197,60.63308243168929,223.53457426113806,223.50602756922075,223.44341958869373,223.07240909671214,0.5864884823432115,0.5648278613300632,0.5588957670317033,422529.0,65.62612297832943,47.66774647056484
2025-07-17 14:55:00,223.62,223.64,223.57,223.595,-0.025,-0.01%,55580.0,0.07911380131387277,58.24133982343748,223.54665940891044,223.51450113405687,223.4493639185489,223.07389214838935,1.5484223253637037,1.093896073406258,1.0964070078670827,366949.0,70.39541185600184,55.24363493237718
2025-07-17 14:56:00,223.59,223.66,223.59,223.63,0.035,+0.02%,62049.0,0.07846281550573851,60.58542995064009,223.56332752712837,223.52550102605147,223.45644768644897,223.0756159885381,1.7540526902739673,1.0976448334552678,1.1002652044955017,428998.0,80.13034451458252,63.5392047931123
2025-07-17 14:57:00,223.63,223.7,223.63,223.685,0.055,+0.02%,21461.0,0.07785832868389955,64.00484002137512,223.5876620217027,223.54069140452276,223.4654105222745,223.07625820162195,0.638375401382884,0.37474119566356184,0.36911215602112735,450459.0,86.75356300972169,71.27732419864877
2025-07-17 14:58:00,223.69,223.73,223.68,223.725,0.04,+0.02%,15283.0,0.0758684480636198,66.29502413946716,223.6151296173622,223.558244604092,223.47559050179316,223.0767453648723,0.46837912260512327,0.2895579577395852,0.28462599977469866,465742.0,91.16904200648112,77.90789680125955
2025-07-17 14:59:00,223.725,223.73,223.695,223.71,-0.015,-0.01%,29093.0,0.07294927320193242,64.63427094655125,223.63410369388976,223.57269749894039,223.4847830311346,223.0776706763052,0.9122979761553851,0.5951250540621628,0.5893056614325682,436649.0,90.96398588907641,82.2599264971985
2025-07-17 15:00:00,223.71,223.785,223.71,223.745,0.035,+0.02%,24597.0,0.07309575368750787,66.72865348828338,223.6562829551118,223.58910726094607,223.49498761814894,223.0784939616696,0.7744574201125305,0.3466773872800325,0.34123983362952115,461246.0,93.97599059271761,86.16528119570488
2025-07-17 15:01:00,223.74,223.86,223.74,223.8501,0.1051,+0.05%,31362.0,0.07644605699554334,72.07633121250777,223.69504636408948,223.61396371228452,223.50891359390783,223.0796504604224,0.9873907910271547,0.5093992224453641,0.5033758906561406,492608.0,95.98399372847841,89.43818537329605
2025-07-17 15:02:00,223.86,223.92,223.845,223.845,-0.0051,0.00%,35528.0,0.07634276721014657,71.47597764299266,223.7250370912716,223.63596716825742,223.52209345297027,223.0810506399177,1.095422430445393,0.6305540953292101,0.6249229919122202,457080.0,96.36082257695007,91.74573110784739
2025-07-17 15:03:00,223.845,223.92,223.84,223.89,0.045,+0.02%,88277.0,0.0766039981237064,73.56802298887305,223.75802967301726,223.66016077128052,223.53652116069694,223.08456673983184,2.433435235288767,1.5784514152545908,1.601039799100162,545357.0,97.5738817179667,93.68844797788717
2025-07-17 15:04:00,223.89,223.89,223.835,223.8401,-0.0499,-0.02%,49608.0,0.07506085540058297,67.64342822095966,223.77444373841382,223.67729784068237,223.54842621321865,223.08645962148665,1.3221677922825572,0.9296619274880688,0.9280697655742373,495749.0,89.11691369261854,92.16460321613096
2025-07-17 15:05:00,223.84,223.85,223.75,223.79,-0.0501,-0.02%,48747.0,0.0768422228719695,62.22519499390371,223.7775549907311,223.688031379665,223.5578996950532,223.08817004480292,1.280174587167528,0.7948053218548229,0.7908473300656815,447002.0,74.35850553207416,86.22923732144535
2025-07-17 15:06:00,223.79,223.87,223.78,223.87,0.08,+0.04%,49193.0,0.07778206409540049,66.79846823746288,223.79604399258488,223.7053617244588,223.5701389226982,223.08999284661948,1.237863375293311,0.7963189290252608,0.7923825066453785,496195.0,69.55403480984428,80.670836484245
2025-07-17 15:07:00,223.87,223.9901,223.865,223.96,0.09,+0.04%,206676.0,0.08116191666001497,71.04543762254127,223.82883519406792,223.72961298879608,223.58542759239631,223.0985473036682,4.221401128697218,3.2430895982598695,3.430786204327697,702871.0,74.21642921460538,78.51936739436513
2025-07-17 15:08:00,223.97,223.99,223.93,223.97,0.01,0.00%,84799.0,0.07965035118429978,71.48193658346965,223.85706815525435,223.75250698986312,223.60050886328273,223.1021103501362,1.6780317721649238,1.5994932363398586,1.6232277251760137,787670.0,78.27401466318064,78.43758315063697
2025-07-17 15:09:00,223.98,224.07,223.98,224.04,0.07,+0.03%,82310.0,0.08110389752827796,74.39213321776907,223.8936545242035,223.7798872765428,223.61774380982067,223.10580639853416,1.561714375703208,1.44860114630326,1.4646263427980195,869980.0,85.51600977545377,80.79705869224257
2025-07-17 15:10:00,224.035,224.04,224.01,224.0141,-0.0259,-0.01%,37988.0,0.07745361913340106,71.48539428219817,223.9177436193628,223.8021932502054,223.63328718982768,223.10748645709253,0.7128903134517981,0.6343151228181075,0.6287075897028923,831992.0,82.38051594361262,81.32487777603258
2025-07-17 15:11:00,224.01,224.06,223.995,224.05,0.0359,+0.02%,56727.0,0.07656407490958653,73.05686574426409,223.94419489549026,223.82579389304297,223.64962886865797,223.11002107620897,1.0741105409652927,1.0651509922192557,1.0668462627696178,888719.0,84.59549189489904,82.4150824823214
2025-07-17 15:12:00,224.05,224.1,224.04,224.095,0.045,+0.02%,24559.0,0.07538092670175908,74.9224984328625,223.9743559163922,223.85143256989602,223.6670944032204,223.11116531123514,0.46878877304431155,0.4529817727489312,0.44701770368022387,913278.0,89.7303279299327,84.85349763152516
2025-07-17 15:13:00,224.1,224.14,224.1,224.14,0.045,+0.02%,25838.0,0.07321086050877541,76.66275132714438,224.00748473311378,223.87891518228687,223.68563972074116,223.11242623532638,0.492056312815117,0.4185982999878108,0.412745352437102,939116.0,93.15355195328846,87.62018240544626
2025-07-17 15:14:00,224.14,224.15,224.02,224.055,-0.085,-0.04%,86325.0,0.07726722761529113,67.17952486554016,224.01698778649106,223.8956851649262,223.70012443757486,223.11640292979735,1.5470430107526882,1.6753879040657724,1.7034486011490364,852791.0,73.54089158343523,82.92708546477591
2025-07-17 15:15:00,224.0574,224.0574,223.95,223.96,-0.095,-0.04%,33256.0,0.07941956849991409,58.47349529221064,224.00559022919285,223.90181038731419,223.71031563610134,223.11778972101004,0.6081508600353304,0.6039690014191683,0.5981909004521432,819535.0,49.027261055623484,71.62714399505843
2025-07-17 15:16:00,223.95,223.995,223.9,223.9201,-0.0399,-0.02%,44634.0,0.08053245646420586,55.23578691136688,223.98849218335428,223.90355225518903,223.7185424739013,223.11953602906343,0.8294270627663736,0.7828067373991127,0.7786817512992965,774901.0,32.68484070374899,58.64637623128862
2025-07-17 15:17:00,223.91,223.9115,223.73,223.73,-0.1901,-0.08%,47502.0,0.0883587095739055,43.01514605777264,223.93679374668343,223.88702346898054,223.71899178865027,223.1210522563706,0.8618690703636571,0.9522142224746504,0.9511057023406226,727399.0,21.789893802499325,46.360882088358856
2025-07-17 15:18:00,223.725,223.74,223.665,223.695,-0.035,-0.02%,90825.0,0.08740451603291347,41.20747242618107,223.88843499734676,223.8687355195538,223.7180509341934,223.12354298009325,1.5422246069937955,1.9352015787417753,1.9803734913168454,636574.0,14.526595868332883,35.749453348350194
2025-07-17 15:19:00,223.69,223.76,223.68,223.689,-0.006,0.00%,32118.0,0.08687562203056136,40.89023376822342,223.8485479978774,223.85161785102486,223.7169116818721,223.12443332512424,0.5439722780426957,0.6031789326738243,0.59739698851287,604456.0,9.684397245555255,27.061101314085217
2025-07-17 15:20:00,223.69,223.75,223.64,223.75,0.061,+0.03%,53632.0,0.08852736331409365,45.48525361249226,223.82883839830194,223.84193996045104,223.71820926297517,223.12592332388823,0.8865496766685622,0.9837244280316462,0.9833340786519869,658088.0,10.737968735889611,21.62005712135335
2025-07-17 15:21:00,223.76,223.79,223.73,223.77,0.02,+0.01%,30283.0,0.08648969450594426,46.94160802938988,223.81707071864156,223.83508853564618,223.72024027227027,223.1268326467879,0.501031993878353,0.5356193527521174,0.5296206797265737,688371.0,12.797401190807554,18.67917181117142
2025-07-17 15:22:00,223.77,223.85,223.71,223.83,0.06,+0.03%,47020.0,0.09031185918409013,51.15720896607316,223.81965657491327,223.8346039132037,223.7245445753185,223.12831308149936,0.7706194374084767,0.8448350726937877,0.8416498401021599,735391.0,18.098512209354272,18.485618610565705
2025-07-17 15:23:00,223.84,223.88,223.84,223.855,0.025,+0.01%,29938.0,0.08743244067093961,52.83858808167964,223.82672525993064,223.8365463976605,223.72966047432564,223.12933893750994,0.5152937491071259,0.6395866428003546,0.634013304662727,765329.0,23.199318851813974,20.05685202431513
2025-07-17 15:24:00,223.86,223.87,223.8,223.84,-0.015,-0.01%,58330.0,0.08618726633730057,51.68885242638296,223.82938020794452,223.836875312169,223.73398751454818,223.13127025617115,0.9964978218160075,1.1434511046368894,1.147465866737294,706999.0,25.528516812443172,21.88074028702448
2025-07-17 15:25:00,223.84,223.86,223.78,223.81,-0.03,-0.01%,25892.0,0.08574531874178,49.37483242066322,223.82550416635564,223.83431575862912,223.7369683963306,223.13209995914966,0.4511410512743445,0.4154783909698943,0.40963833105793357,681107.0,24.925079172773863,22.895519915607608
2025-07-17 15:26:00,223.81,223.82,223.735,223.74,-0.07,-0.03%,27363.0,0.08569208168879426,44.38208714352037,223.80840333308453,223.82533330542637,223.73708728274903,223.13290860583942,0.4860148399444057,0.5031399016175835,0.497115586996546,653744.0,19.870477373665683,21.887172401626966
2025-07-17 15:27:00,223.74,223.85,223.73,223.81,0.07,+0.03%,25605.0,0.08814264728245214,49.843961271098216,223.80872266646765,223.82387299062387,223.73994660499417,223.13370124520344,0.5419368766826395,0.46296069089589426,0.4569749949070471,679349.0,24.599804675136188,22.791383159463376
2025-07-17 15:28:00,223.81,223.835,223.79,223.81,0.0,0.00%,28232.0,0.08506102961942097,49.843961271098216,223.80897813317412,223.8225517534216,223.7426937969552,223.13459273993982,0.6355860180981723,0.5073734801183043,0.501349623526069,679349.0,33.373830104835584,26.318865474587444
2025-07-17 15:29:00,223.8,223.825,223.77,223.82,0.01,0.00%,33169.0,0.08291381321803222,50.646955229638166,223.81118250653932,223.82230872928622,223.7457254127609,223.1356268583143,0.7904570347315891,0.7038475471400689,0.6987999539590112,712518.0,44.91994217231888,32.51922437383126
2025-07-17 15:30:00,223.815,223.88,223.755,223.78,-0.04,-0.02%,80139.0,0.08591996941674421,47.37939758490186,223.80494600523147,223.81827932649705,223.74706951422127,223.13811225561852,1.818474744919088,0.9384188080894145,0.9370114353814964,632379.0,48.04999656892193,37.69614843886148
2025-07-17 15:31:00,223.79,223.915,223.79,223.91,0.13,+0.06%,70218.0,0.08942568588697611,57.07269584503104,223.8259568041852,223.82701462873544,223.75345894503613,223.14049103292783,1.569331238448146,0.8462476111771086,0.8430859895945896,702597.0,65.36666437928129,46.919653752334746
2025-07-17 15:32:00,223.9,223.92,223.775,223.83,-0.08,-0.04%,77427.0,0.0933952797521908,50.863271134200794,223.82676544334817,223.82729894980827,223.75646055503472,223.1429893185831,1.6339187925878873,1.1854903534779646,1.1908780704103934,625170.0,64.12066875512373,52.65332541993107
2025-07-17 15:33:00,223.83,223.85,223.75,223.83,0.0,0.00%,45345.0,0.09386704548417676,50.863271134200794,223.82741235467853,223.8275561926837,223.7593444548373,223.14437824666683,0.9376037086470654,0.7070964340544184,0.7020807764203848,625170.0,59.77068256513375,55.0257778016653
2025-07-17 15:34:00,223.84,223.84,223.705,223.81,-0.02,-0.01%,83759.0,0.09680511366387777,49.30784852606947,223.82392988374284,223.82588417433286,223.7613309468045,223.14683286223624,1.736501062002494,1.2386641399577052,1.245916716582635,541411.0,52.785196624133654,54.27891740915475
2025-07-17 15:35:00,223.81,223.935,223.8,223.935,0.125,+0.06%,74967.0,0.099533319830743,57.96078339985689,223.84614390699429,223.83627615772974,223.7681414979102,223.14937278271003,1.4898082070910315,1.0977259748436883,1.1003487224429258,616378.0,68.5234644160891,59.027099744799536
2025-07-17 15:36:00,223.935,223.9699,223.9,223.9699,0.0349,+0.02%,110041.0,0.09741665412854635,60.013082861165685,223.87089512559544,223.84900223794597,223.77605359603135,223.15335226757688,2.0533772467939597,1.6090094631601006,1.6332698731266477,726419.0,79.0156429440594,65.68994747788615
2025-07-17 15:37:00,223.96,223.98,223.89,223.93,-0.0399,-0.02%,52228.0,0.09688689311936471,56.61045159565147,223.88271610047636,223.85671631052253,223.78209070991247,223.15519579657513,0.9703018306021842,0.8149222757889724,0.8112601736746614,674191.0,78.75426630723948,70.04472042100393
2025-07-17 15:38:00,223.92,223.94,223.86,223.94,0.01,0.00%,63453.0,0.09568068646798038,57.26444013374087,223.89417288038112,223.86464809047277,223.78828323109238,223.15736658437052,1.2095974013471744,0.9757882388091179,0.9752123459205855,737644.0,79.97465560427123,73.35469881542637
2025-07-17 15:39:00,223.93,224.0299,223.9,224.0199,0.0799,+0.04%,69176.0,0.09812492314883836,62.17064227147812,223.9193183043049,223.8794339866182,223.79736624163777,223.1599366641157,1.2737049779187768,1.0211563483455282,1.0216835457355886,806820.0,86.64977040284748,77.78638934456674
2025-07-17 15:40:00,224.02,224.04,223.97,223.98,-0.0399,-0.02%,86123.0,0.09611600006677799,58.55542834358716,223.93145464344394,223.88901170217838,223.80452834980883,223.1631658187249,1.5396868530483379,1.2581381314532272,1.2661096234633682,720697.0,82.95265354595153,79.50847741169501
2025-07-17 15:41:00,223.98,224.03,223.97,224.015,0.035,+0.02%,102549.0,0.09353628577629401,60.71352806601274,223.94816371475517,223.9010105876852,223.81278214001242,223.1670166206695,1.7221030853738202,1.381632838984682,1.3946140713588444,823246.0,85.35137103880122,81.4561086207304
2025-07-17 15:42:00,224.01,224.015,223.93,223.96,-0.055,-0.02%,96428.0,0.09292655107798584,55.796630558079585,223.95053097180414,223.90662862695328,223.8185553894237,223.17044853585725,1.5548113403774,1.385629940184909,1.3987863769378361,726818.0,75.86986751048475,79.59402825064852
2025-07-17 15:43:00,223.9699,223.9699,223.91,223.91,-0.05,-0.02%,87335.0,0.09056751171527248,51.697714476649104,223.94242477744334,223.9069497101006,223.82214145258357,223.17338330738,1.3459148283336377,1.2160588311935017,1.2225010788576673,639483.0,60.31160764933126,73.16655471687609
2025-07-17 15:44:00,223.9,223.96,223.875,223.905,-0.005,0.00%,128638.0,0.0901698323070393,51.291930603852315,223.93493982195469,223.90676402342436,223.82539080738422,223.17757080689884,1.880552918052726,1.839755125918848,1.8782246074239997,510845.0,45.34939510316065,63.89416817897094
2025-07-17 15:45:00,223.905,223.94,223.84,223.87,-0.035,-0.02%,82294.0,0.09087198714225038,48.42650405369273,223.92195185756376,223.90326268786012,223.8271401874868,223.1801167014241,1.155417837554379,0.8577050312884406,0.8547385679279559,428551.0,30.23293006877377,52.67375547557189
2025-07-17 15:46:00,223.865,223.95,223.84,223.9,0.03,+0.01%,251088.0,0.09223827377494573,50.95561245296086,223.91756148605103,223.90295195568297,223.82999743503635,223.18791737731175,3.046788827178995,2.5766879979710375,2.6797395386611726,679639.0,26.289073492966413,43.87886148137006
2025-07-17 15:47:00,223.905,224.005,223.87,224.0025,0.1025,+0.05%,68579.0,0.09529268279102039,58.45238398598814,223.93454918884083,223.9124327218084,223.8367622415055,223.19020379890932,0.8110156883800027,0.7783137101036665,0.774128013343109,748218.0,41.841578455769884,43.19976713950334
2025-07-17 15:48:00,224.01,224.11,224.0,224.105,0.1025,+0.05%,108132.0,0.09634320544880562,64.32502345756728,223.96863935107268,223.93077246258855,223.84728136928962,223.1943049268345,1.221079923753083,1.039256822438119,1.040252847348341,856350.0,61.22771897051325,49.20908441650664
2025-07-17 15:49:00,224.1,224.2,224.09,224.2,0.095,+0.04%,71186.0,0.09731869077388988,68.73583487159915,224.01491148085816,223.95641318043724,223.86111347245472,223.19726394729838,0.7869747748195931,0.7480718424316516,0.7435033199550122,927536.0,74.15181264700884,57.523327160007376
2025-07-17 15:50:00,224.19,224.19,223.65,223.72,-0.48,-0.21%,259094.0,0.1296530700043251,41.09138740871493,223.95592918468654,223.93389763944322,223.85557961078985,223.2044754178263,2.606500809834713,1.1918383762181435,1.1974411853060913,668442.0,49.43454176467256,54.82706536156244
2025-07-17 15:51:00,223.72,223.72,223.64,223.67,-0.05,-0.02%,127725.0,0.1261064221468742,39.31750782918854,223.89874334774925,223.9087645309248,223.8483019789942,223.20702027612074,1.2487980105271546,0.9262663047785564,0.924603513713171,540717.0,32.956361176448375,47.53683063319108
2025-07-17 15:52:00,223.67,223.75,223.605,223.61,-0.06,-0.03%,177906.0,0.12745596342209822,37.23997162818468,223.84099467819942,223.8803107660748,223.83895680334737,223.21035815585702,1.6579886917614999,1.38210957433467,1.395111660252928,362811.0,21.970907450965584,39.014856239115915
2025-07-17 15:53:00,223.61,223.67,223.57,223.65,0.04,+0.02%,126250.0,0.12549482317766222,39.53383968480431,223.80279574255957,223.85837640740104,223.83154673262788,223.21256535545763,1.1338372510216883,0.9117460749782832,0.9097877252784684,489061.0,17.074964057043925,31.70155884509192
2025-07-17 15:54:00,223.64,223.75,223.625,223.69,0.04,+0.02%,169427.0,0.12545947866497206,41.82373597732347,223.78023659404766,223.84234055907712,223.82599588036797,223.21590003844008,1.4652391941776834,0.8855765055718039,0.8831119019184225,658488.0,16.23449074049815,26.545869476893998
2025-07-17 15:55:00,223.68,223.71,223.59,223.7,0.01,0.00%,189087.0,0.12506951590318865,42.410912003887745,223.76418927523815,223.82878431535548,223.8210548654516,223.21939873403224,1.558362889457828,0.7080392885312699,0.7030329955176763,847575.0,16.295607098716033,23.129115350834677
2025-07-17 15:56:00,223.7,223.725,223.6,223.6875,-0.0125,-0.01%,142907.0,0.12506455048153234,41.84240757879413,223.74885142019053,223.81532866627398,223.81581741974762,223.2220314312908,1.1620321149127604,0.7582124606388162,0.7537673011026084,704668.0,15.734680338493414,20.664303680054257
2025-07-17 15:57:00,223.69,223.79,223.65,223.765,0.0775,+0.03%,145674.0,0.12613136830427904,46.62002103287967,223.7520811361524,223.81053545996218,223.81382457975752,223.22506288711253,1.1411757931980206,0.7286848091872072,0.7238944782483225,850342.0,20.417068804667363,20.58189205492529
2025-07-17 15:58:00,223.77,223.88,223.695,223.86,0.095,+0.04%,450468.0,0.13033627056825928,51.84248274412102,223.77366490892194,223.8152463685372,223.81563538055136,223.2355903188183,3.0643393719732823,1.2713582835437216,1.2798288238576678,1300810.0,29.065801479757283,23.40986186320262
2025-07-17 15:59:00,223.85,223.92,223.7,223.87,0.01,0.00%,2167427.0,0.1367408226705264,52.370723527879086,223.79293192713757,223.8204610001051,223.81776732641208,223.28283735296174,8.603773839557931,1.3306788051386762,1.341498441768417,3468237.0,35.390681638188134,27.403468454864463
2025-07-17 16:00:00,223.88,223.93,223.74,223.77,-0.1,-0.04%,103966.0,0.1405450496226315,46.837864454278474,223.7883455417101,223.81565519057128,223.81589409792534,223.28485230602476,0.41124489731337616,0.830875483108959,0.8275431536786638,3364271.0,33.751622087612645,29.519519665780525
2025-07-17 16:01:00,223.77,223.81,223.72,223.78,0.01,0.00%,30311.0,0.13693468893530095,47.43591082796163,223.7866764333681,223.8122594581359,223.814486486242,223.285388948544,0.12163512992378292,0.7624159856802747,0.7581274390058712,3394582.0,33.291852146806804,30.776963826122614
2025-07-17 16:02:00,223.79,223.79,223.71,223.76,-0.02,-0.01%,35004.0,0.13286792543992118,46.3137450439216,223.7813411466945,223.80728236688486,223.81234976129136,223.28598594031303,0.14222047423889253,1.0817555641159797,1.083865374237326,3359578.0,31.797705866166506,31.11721117280391
2025-07-17 16:03:00,223.75,223.92,223.74,223.78,0.02,+0.01%,120153.0,0.136234502194211,47.647487545103424,223.7810729173556,223.80468404622917,223.8110811432015,223.28828521128392,0.48494586419917524,4.951651392350413,5.4798044910549315,3479731.0,44.12642548215937,35.45361594258906
2025-07-17 16:04:00,223.7897,223.8107,223.7897,223.8107,0.0307,+0.01%,400.0,0.12869632346605278,49.71267956920519,223.78699833388447,223.80525699420735,223.81106619640929,223.28829269245,0.0016573173253052883,0.015926555825422198,0.015553249965384534,3480131.0,56.89522908058577,42.6008203219213
2025-07-17 16:05:00,223.82,223.82,223.75,223.75,-0.0607,-0.03%,1834.0,0.12450372893276282,45.860580425528234,223.7795986671076,223.79999442333045,223.80867144360894,223.28832497003168,0.007727607319569428,0.10853921279902605,0.10622947114128092,3478297.0,56.92151735864898,47.374386000830526
2025-07-17 16:06:00,223.8,223.8,223.77,223.77,0.02,+0.01%,3695.0,0.11918203400899485,47.309319192353925,223.7776789336861,223.7971378115847,223.8071549164086,223.2883908810318,0.016425050981002283,0.03181471164419676,0.031080761973617616,3481992.0,58.13814295156747,50.962304984409506
2025-07-17 16:07:00,223.78,223.8199,223.78,223.8,0.03,+0.01%,32719.0,0.11423331729406519,49.49258961124136,223.7821431469489,223.79741040095757,223.8068743314514,223.2889974219276,0.14661135712629372,0.15360193255700644,0.1504951328113694,3514711.0,62.9958678937979,54.9734926208723
2025-07-17 16:08:00,223.81,223.81,223.75,223.78,-0.02,-0.01%,75180.0,0.11035950891591784,48.06278696989095,223.78171451755912,223.79575226753303,223.8058204361004,223.29033141829711,0.33938145269978215,4.152824502146888,4.508160472043619,3439531.0,61.69137115179615,57.21278546451358
2025-07-17 16:09:00,223.77,223.79,223.75,223.78,0.0,0.00%,51576.0,0.10533382970763741,48.06278696989095,223.78137161404732,223.7942520515775,223.80480786997882,223.29122999746832,0.23386217883682406,1.4836342117915862,1.501344000136317,3439531.0,60.82170665712831,58.41575919538516
2025-07-17 16:10:00,223.76,223.76,223.72,223.75,-0.03,-0.01%,34243.0,0.1020956990142349,45.76288190848394,223.77509729123787,223.79003757047488,223.80265854174436,223.2917877393435,0.1636091383752131,1.4389644061902827,1.455345038773544,3405288.0,40.54780443808554,52.45977427628529
2025-07-17 16:11:00,223.77,223.77,223.76,223.76,0.01,0.00%,200.0,0.09623172051321885,46.67881589186406,223.7720778329903,223.78717684947728,223.8009856577544,223.29179113695952,0.0009856035355570027,0.006542024740302061,0.0063795174958267324,3405488.0,31.652309178560532,45.5239525770437
2025-07-17 16:12:00,223.78,223.8,223.78,223.78,0.02,+0.01%,3074.0,0.0922151690479904,48.55021247515106,223.77366226639225,223.78649334000326,223.80016269078365,223.29184593592444,0.015830692953307437,0.17796070496191518,0.17446277193623583,3408562.0,35.16226067429196,42.07005527612645
2025-07-17 16:13:00,223.81,223.87,223.81,223.86,0.08,+0.04%,45660.0,0.0920569426874199,55.30713470260804,223.7909298131138,223.79349397428865,223.8025092519294,223.29275699673695,0.2401259004392579,1.104183968140123,1.1070674350998082,3454222.0,56.77484044952797,46.97165033392696
2025-07-17 16:14:00,223.86,223.88,223.77,223.83,-0.03,-0.01%,29783.0,0.09333858963831743,52.52153506906874,223.79874385049106,223.79697073864213,223.8035873204812,223.29332825183232,0.16259931794873617,1.7086632132472497,1.7394808657396792,3424439.0,61.45451135907661,51.799270675643506
2025-07-17 16:15:00,223.81,223.85,223.7462,223.7462,-0.0838,-0.04%,1357463.0,0.09408583323558095,45.61095988243297,223.78823508039284,223.79213543020003,223.8013368373251,223.3159951707596,5.61894407746117,32.01753382764855,142.5779210889784,2066976.0,40.96967423938441,48.189405196890476
2025-07-17 16:16:00,223.7462,223.85,223.7462,223.84,0.0938,+0.04%,1383788.0,0.0947797022901828,53.05649329849419,223.7985880643143,223.79669396065717,223.80285303978295,223.3384451539506,4.557467635869735,22.699943931263853,52.919932652410154,3450764.0,52.9092354339283,49.76268194256975
2025-07-17 16:17:00,223.83,223.83,223.82,223.82,-0.02,-0.01%,43137.0,0.08943829498374191,51.43955493279945,223.80287045145144,223.79891358345174,223.8035254695954,223.33912824952245,0.14451060211745873,4.371435737503072,4.785093008703567,3407627.0,55.310261610496944,51.61187516521215
2025-07-17 16:18:00,223.82,223.83,223.8,223.8,-0.02,-0.01%,53671.0,0.08519270248490328,49.80495251445522,223.80229636116115,223.79901705169442,223.80338721588578,223.3399521442007,0.19260098713792442,5.240167030920247,5.898321456665587,3353956.0,51.29153928302347,51.505096537815916
2025-07-17 16:19:00,223.8,223.8,223.77,223.77,-0.03,-0.01%,24523.0,0.08125036659312455,47.373177495865,223.79583708892892,223.79625352296162,223.80207791330204,223.34030366887487,0.1429754138025525,2.7080480586598346,2.832082226585056,3329433.0,40.252479162368864,47.75422407933357
2025-07-17 16:20:00,223.78,223.8,223.78,223.8,0.03,+0.01%,1100.0,0.07758962612218716,50.0021547792336,223.79666967114315,223.79661033029862,223.8019964265059,223.34031990139954,0.0066115424307756476,0.12145804866603177,0.11878227402987554,3330533.0,41.93095600785264,45.81313472217326
2025-07-17 16:21:00,223.8,223.81,223.79,223.8,0.0,0.00%,9772.0,0.07347608139917451,50.0021547792336,223.79733573691453,223.79693315598448,223.80191813527037,223.34046617558468,0.05909932793565116,2.4988492814401884,2.614088230434543,3330533.0,43.0499405715085,44.89207000528501
2025-07-17 16:22:00,223.8,223.8,223.78,223.79,-0.01,0.00%,54379.0,0.0696563612992342,49.05480715744398,223.79586858953164,223.79627285541451,223.80145075741663,223.34126078511207,0.3269589790611331,5.468199433269991,6.196851196545313,3276154.0,40.53915586747494,43.441098626014984
2025-07-17 16:23:00,223.79,223.79,223.78,223.78,-0.01,0.00%,11784.0,0.06539519263500254,48.07392925103864,223.79269487162532,223.79472305966075,223.80060955124344,223.34143005516623,0.0732384684682725,1.671367621296513,1.7031294538009114,3264370.0,35.493255182757096,40.79181747826235
2025-07-17 16:24:00,223.78,223.8,223.78,223.78,0.0,0.00%,16681.0,0.06215267887536023,48.07392925103864,223.79015589730025,223.79332086350257,223.79980133354763,223.3416712519268,0.10315181639582692,2.8827692281104995,3.0289975183562485,3264370.0,32.1293213929452,37.90431878315663
2025-07-17 16:25:00,223.78,223.8,223.78,223.79,0.01,0.00%,21541.0,0.05914177324140666,49.25080841758382,223.79012471784023,223.79300459078803,223.79941696752616,223.34198466510952,0.1323983111086799,3.168152505939586,3.3598545329168528,3285911.0,33.9325526467917,36.580396737701655
2025-07-17 16:26:00,223.8,223.83,223.8,223.83,0.04,+0.02%,22034.0,0.057774503724164795,53.764829209231415,223.7980997742722,223.79652796309395,223.800616302133,223.3423262349726,0.13466947487828163,0.12417192920752443,0.12137447725341126,3307945.0,50.652925341590674,41.27123960566466
2025-07-17 16:28:00,223.94,223.94,223.94,223.94,0.11,+0.05%,100.0,0.06150489631529483,63.404803704536036,223.82647981941778,223.8101919666088,223.80608232950033,223.34232817321083,0.0006173432079437254,0.012356357345854442,0.01203510346936253,3308045.0,67.10195022772712,49.88147647968548
2025-07-17 16:30:00,223.92,223.94,223.9,223.92,-0.02,-0.01%,5352.0,0.0599688322927732,60.91783746184726,223.84518385553423,223.82064987455084,223.81054968912778,223.34242841871026,0.03376804219491013,0.1436101091335631,0.140081738981827,3302693.0,73.40911538733316,57.724022782234705
