ticker,alert_kind,alert_direction,ftfc_prev_day_dir,vix_tercile,tod_bucket,regime,horizon,n,hit_rate,hit_rate_ci_lo,hit_rate_ci_hi,baseline_pct_up,lift_pp,mean_ret_bps,std_ret_bps,p_value,p_adj,reject
IWM,gamma_king_approach,CALL,UP,HIGH,open,unknown,240m,91,48.35164835164835,38.46153846153847,58.24175824175825,52.28,-3.9283516483516507,-17.260143835930467,123.71042009416338,0.4530968246799554,0.7636155425437854,False
IWM,gamma_king_approach,CALL,UP,HIGH,open,unknown,1d,92,89.13043478260869,82.6086956521739,94.56521739130434,53.3,35.83043478260869,386.0865728500851,337.6091577040951,5.63882274207117e-12,1.3204367229254406e-09,True
IWM,gamma_king_approach,CALL,UP,HIGH,open,unknown,5d,92,78.26086956521739,69.56521739130434,85.86956521739131,54.77,23.490869565217388,357.50199921881784,524.4479281531591,5.983328783543129e-06,0.00014591995706804162,True
IWM,gamma_king_approach,CALL,UP,LOW,open,negative_gamma,5m,14,35.714285714285715,14.285714285714285,57.14285714285714,49.64,-13.925714285714285,-7.53912814016294,20.36979639149319,0.297350462564828,0.6108795306189786,False
IWM,gamma_king_approach,CALL,UP,LOW,open,negative_gamma,15m,14,42.857142857142854,21.428571428571427,71.42857142857143,50.57,-7.712857142857146,-11.409139625015285,29.466869961734954,0.5637943018560831,0.8183864758755142,False
IWM,gamma_king_approach,CALL,UP,LOW,open,negative_gamma,30m,14,28.57142857142857,7.142857142857142,50.0,51.2,-22.628571428571433,-14.218672917053047,30.929939187856952,0.09029281521036636,0.29806606126073976,False
IWM,gamma_king_approach,CALL,UP,LOW,open,negative_gamma,60m,14,42.857142857142854,21.428571428571427,71.42857142857143,51.75,-8.892857142857146,-5.422951629173797,41.44132622010813,0.5054823882025259,0.7940513917143847,False
IWM,gamma_king_approach,CALL,UP,LOW,open,negative_gamma,240m,14,50.0,21.428571428571427,78.57142857142857,52.28,-2.280000000000001,-6.146441031415713,46.889143595579,0.8643831964210498,0.9453879447125088,False
IWM,gamma_king_approach,CALL,UP,LOW,open,negative_gamma,1d,14,78.57142857142857,57.14285714285714,100.0,53.3,25.271428571428572,314.3725313755696,366.65511493007443,0.058056248914709174,0.22525070601648528,False
IWM,gamma_king_approach,CALL,UP,LOW,open,negative_gamma,5d,14,92.85714285714286,78.57142857142857,100.0,54.77,38.08714285714286,354.7380651772185,377.13087000852033,0.004193328423053755,0.03191737239203336,True
IWM,gamma_king_approach,CALL,UP,LOW,open,unknown,5m,19,63.1578947368421,42.10526315789473,84.21052631578947,49.64,13.517894736842102,3.007569344715476,18.958535226962216,0.23860000633890754,0.5380564294292826,False
IWM,gamma_king_approach,CALL,UP,LOW,open,unknown,15m,19,73.68421052631578,52.63157894736842,94.73684210526315,50.57,23.11421052631578,16.36680331036792,49.05293275167268,0.04388567630099316,0.1872977970703101,False
IWM,gamma_king_approach,CALL,UP,LOW,open,unknown,30m,19,73.68421052631578,52.63157894736842,89.47368421052632,51.2,22.484210526315778,23.232328766438684,58.80356691861486,0.049914870528117605,0.20219752637661198,False
IWM,gamma_king_approach,CALL,UP,LOW,open,unknown,60m,19,78.94736842105263,57.89473684210527,94.73684210526315,51.75,27.19736842105263,37.04434556192302,73.11419668937697,0.017669828064600157,0.09511461503241976,True
IWM,gamma_king_approach,CALL,UP,LOW,open,unknown,240m,19,57.89473684210527,36.84210526315789,78.94736842105263,52.28,5.614736842105266,41.30436931686998,95.42843424543373,0.6241401904517854,0.8471028939677872,False
IWM,gamma_king_approach,CALL,UP,LOW,open,unknown,1d,19,100.0,100.0,100.0,53.3,46.7,312.8318985215994,226.12832122327288,4.501482276064728e-05,0.0008028763164025895,True
IWM,gamma_king_approach,CALL,UP,LOW,open,unknown,5d,19,84.21052631578947,63.1578947368421,100.0,54.77,29.440526315789462,260.35491550064614,282.42039960269256,0.009928049420558693,0.06310648434876404,True
IWM,gamma_king_approach,CALL,UP,MID,midday,unknown,5m,18,55.55555555555556,33.33333333333333,77.77777777777779,49.64,5.915555555555557,0.7751928643992335,9.535850722326817,0.6156924612720125,0.8436111923408824,False
IWM,gamma_king_approach,CALL,UP,MID,midday,unknown,15m,18,44.44444444444444,22.22222222222222,66.66666666666666,50.57,-6.125555555555557,-3.645373523164958,17.674393937107144,0.6031999104769614,0.8390436175738006,False
IWM,gamma_king_approach,CALL,UP,MID,midday,unknown,30m,18,38.88888888888889,16.666666666666664,61.111111111111114,51.2,-12.31111111111111,-0.4298570443420561,31.512150646320134,0.29605375065385786,0.6103283304575967,False
IWM,gamma_king_approach,CALL,UP,MID,midday,unknown,60m,18,38.88888888888889,16.666666666666664,61.24999999999988,51.75,-12.861111111111107,1.9094140544107998,44.15425062820671,0.2748460667525783,0.5886040318446792,False
IWM,gamma_king_approach,CALL,UP,MID,midday,unknown,240m,15,60.0,33.33333333333333,86.66666666666667,52.28,7.719999999999999,20.346814912491404,59.95551166767402,0.549432107731205,0.8077297325903993,False
IWM,gamma_king_approach,CALL,UP,MID,midday,unknown,1d,18,83.33333333333334,61.111111111111114,100.0,53.3,30.033333333333346,297.26738752992486,311.28414568990826,0.010649892040122122,0.06594104138832091,True
IWM,gamma_king_approach,CALL,UP,MID,midday,unknown,5d,18,72.22222222222221,50.0,94.44444444444444,54.77,17.45222222222221,223.5931934386637,376.7174848344319,0.13684181375388005,0.3870507332843548,False
IWM,gamma_king_approach,CALL,UP,MID,open,negative_gamma,5m,29,44.827586206896555,27.586206896551722,62.06896551724138,49.64,-4.812413793103445,0.1567258630810973,25.447623705641778,0.6042306519026786,0.8390436175738006,False
IWM,gamma_king_approach,CALL,UP,MID,open,negative_gamma,15m,29,51.724137931034484,34.48275862068966,68.96551724137932,50.57,1.1541379310344837,2.0192836511952033,34.103731800982445,0.9010678208398697,0.9590426803013855,False
IWM,gamma_king_approach,CALL,UP,MID,open,negative_gamma,30m,29,37.93103448275862,20.689655172413794,55.172413793103445,51.2,-13.268965517241384,-6.663359301498891,44.42120577691298,0.15285394482529413,0.4189460185005195,False
IWM,gamma_king_approach,CALL,UP,MID,open,negative_gamma,60m,29,65.51724137931035,44.827586206896555,82.75862068965517,51.75,13.767241379310349,8.478410284405147,56.23464623592563,0.13789215936352406,0.3871053706884522,False
IWM,gamma_king_approach,CALL,UP,MID,open,negative_gamma,240m,29,51.724137931034484,34.48275862068966,72.41379310344827,52.28,-0.5558620689655172,16.551993284627848,81.24487101557045,0.9522109737116833,0.9810959818866655,False
IWM,gamma_king_approach,CALL,UP,MID,open,negative_gamma,1d,29,55.172413793103445,37.93103448275862,72.41379310344827,53.3,1.8724137931034477,36.1859075012141,143.27121426140832,0.8398340104731656,0.9361101122030792,False
IWM,gamma_king_approach,CALL,UP,MID,open,negative_gamma,5d,29,65.51724137931035,48.275862068965516,82.75862068965517,54.77,10.747241379310346,72.82809572321712,211.99111686562884,0.24490379597022294,0.5460075301948067,False
IWM,gamma_king_approach,CALL,UP,MID,open,unknown,5m,76,53.94736842105263,42.10526315789473,64.47368421052632,49.64,4.3073684210526295,3.9016722946904245,21.600426659225164,0.4526317045103734,0.7636155425437854,False
IWM,gamma_king_approach,CALL,UP,MID,open,unknown,15m,76,53.94736842105263,42.10526315789473,64.47368421052632,50.57,3.37736842105263,4.240839315402538,32.565207382537075,0.5559266310749504,0.8115087610828376,False
IWM,gamma_king_approach,CALL,UP,MID,open,unknown,30m,76,50.0,38.15789473684211,60.526315789473685,51.2,-1.2000000000000028,2.241707133994525,43.60448974222574,0.8342238617618063,0.9361101122030792,False
IWM,gamma_king_approach,CALL,UP,MID,open,unknown,60m,76,51.31578947368421,39.473684210526315,61.8421052631579,51.75,-0.4342105263157876,4.806355496140499,50.903928254257764,0.939615127471517,0.9780836910526679,False
IWM,gamma_king_approach,CALL,UP,MID,open,unknown,240m,76,56.57894736842105,44.73684210526316,67.10526315789474,52.28,4.298947368421047,14.203017915837156,68.77870217279575,0.4530574284195841,0.7636155425437854,False
IWM,gamma_king_approach,CALL,UP,MID,open,unknown,1d,76,85.52631578947368,77.63157894736842,93.42105263157895,53.3,32.22631578947369,325.15371589900985,292.2545804821632,1.7903464710755657e-08,9.724836513342277e-07,True
IWM,gamma_king_approach,CALL,UP,MID,open,unknown,5d,75,78.66666666666666,69.33333333333334,88.0,54.77,23.896666666666654,336.38939827086125,389.2624872818491,3.2106205885895633e-05,0.0006289658366171358,True
IWM,gamma_king_approach,PUT,DOWN,HIGH,midday,unknown,5m,26,53.84615384615385,34.61538461538461,73.07692307692307,50.36,3.4861538461538473,-3.093248558057223,19.845856356746662,0.722193663932801,0.8974395296531493,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,midday,unknown,15m,26,30.76923076923077,11.538461538461538,50.0,49.43,-18.66076923076923,-17.0349912833275,34.84804740919418,0.05702016647702424,0.2226767939217123,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,midday,unknown,30m,26,46.15384615384615,26.923076923076923,65.38461538461539,48.8,-2.646153846153844,-13.260693033160816,38.20922307976789,0.787211372643887,0.9213305979882629,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,midday,unknown,60m,26,30.76923076923077,11.538461538461538,50.0,48.25,-17.48076923076923,-22.162432383544584,60.08858527750434,0.07445802696531234,0.26411377456199187,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,midday,unknown,240m,17,47.05882352941176,23.52941176470588,70.58823529411765,47.72,-0.6611764705882379,-5.290480162680095,106.95063585165015,0.9564740426659624,0.9819471486132517,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,midday,unknown,1d,26,15.384615384615385,3.8461538461538463,30.76923076923077,46.7,-31.315384615384616,-323.40904903181513,269.5598303701008,0.001371734155835025,0.01354729186961037,True
IWM,gamma_king_approach,PUT,DOWN,HIGH,midday,unknown,5d,26,26.923076923076923,11.538461538461538,42.30769230769231,45.23,-18.306923076923074,-303.846320249222,418.42929878506897,0.06072379269619943,0.23257991112807153,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,open,unknown,5m,97,48.45360824742268,38.144329896907216,58.76288659793815,50.36,-1.9063917525773206,4.415272514361027,31.98698888127706,0.7072697899773401,0.8906084288966506,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,open,unknown,15m,97,50.51546391752577,40.20618556701031,60.824742268041234,49.43,1.0854639175257716,6.239693258160594,52.78809116939769,0.8306831462673463,0.9361101122030792,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,open,unknown,30m,97,50.51546391752577,40.20618556701031,60.824742268041234,48.8,1.7154639175257742,9.12372369883383,60.212774027785386,0.7353597491015929,0.9012696892988266,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,open,unknown,60m,97,54.63917525773196,45.36082474226804,64.94845360824742,48.25,6.3891752577319565,15.284761804098327,81.16885076852215,0.20792447551651305,0.5060483670921244,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,open,unknown,240m,97,56.70103092783505,46.391752577319586,65.97938144329896,47.72,8.98103092783505,19.23531934987957,112.21408522688165,0.07657732273217643,0.26757280896184454,False
IWM,gamma_king_approach,PUT,DOWN,HIGH,open,unknown,1d,97,14.432989690721648,7.216494845360824,22.68041237113402,46.7,-32.267010309278355,-352.7505739851759,352.0057838882995,1.8933365986129047e-10,1.8854476961186844e-08,True
IWM,gamma_king_approach,PUT,DOWN,HIGH,open,unknown,5d,97,17.525773195876287,10.309278350515463,24.742268041237114,45.23,-27.70422680412371,-417.212895085819,456.6652787748904,4.202980230516573e-08,2.0927339064447104e-06,True
IWM,gamma_king_approach,PUT,DOWN,LOW,open,unknown,5m,32,37.5,21.875,53.125,50.36,-12.86,-7.401035962630216,17.41009906318284,0.14567462498096195,0.402035050467089,False
IWM,gamma_king_approach,PUT,DOWN,LOW,open,unknown,15m,32,43.75,28.125,62.5,49.43,-5.68,-6.106101128008907,37.283544041988755,0.5204444790349319,0.7993973681834761,False
IWM,gamma_king_approach,PUT,DOWN,LOW,open,unknown,30m,32,53.125,37.5,68.75,48.8,4.325000000000003,-2.1641145695171415,37.79598343659374,0.6245168615779251,0.8471028939677872,False
IWM,gamma_king_approach,PUT,DOWN,LOW,open,unknown,60m,32,50.0,31.25,65.625,48.25,1.75,0.9490104602145655,48.00782939856527,0.8429580003066963,0.9361101122030792,False
IWM,gamma_king_approach,PUT,DOWN,LOW,open,unknown,240m,32,46.875,28.125,62.57812499999993,47.72,-0.8449999999999989,-17.49416611285169,55.29864698151365,0.9237585340302792,0.9708807811487983,False
IWM,gamma_king_approach,PUT,DOWN,LOW,open,unknown,1d,32,12.5,3.125,25.0,46.7,-34.2,-218.50194564644713,165.0218629675145,0.00010542989473449893,0.0016152400539452079,True
IWM,gamma_king_approach,PUT,DOWN,LOW,open,unknown,5d,32,9.375,0.0,18.82812499999993,45.23,-35.855,-370.04434040626904,365.4976274239451,4.599127471882625e-05,0.0008082290189558436,True
IWM,gamma_king_approach,PUT,DOWN,MID,midday,unknown,5m,10,20.0,0.0,50.0,50.36,-30.36,-15.132610748159502,16.813382425845074,0.05483456503907114,0.21626173340491753,False
IWM,gamma_king_approach,PUT,DOWN,MID,midday,unknown,15m,10,20.0,0.0,50.0,49.43,-29.43,-17.35197822200137,28.50336386420672,0.06268240622081045,0.23704264377806483,False
IWM,gamma_king_approach,PUT,DOWN,MID,midday,unknown,30m,10,20.0,0.0,50.0,48.8,-28.799999999999997,-14.007478230856023,40.08348542572923,0.06845547986095513,0.25016605025639566,False
IWM,gamma_king_approach,PUT,DOWN,MID,midday,unknown,60m,10,50.0,20.0,80.0,48.25,1.75,-7.414967211234618,47.362555575346256,0.9118165211508915,0.9659758357937194,False
IWM,gamma_king_approach,PUT,DOWN,MID,midday,unknown,1d,10,30.0,0.0,60.0,46.7,-16.700000000000003,-223.77528059055004,274.12479618671705,0.28982359266969704,0.6052497691851616,False
IWM,gamma_king_approach,PUT,DOWN,MID,open,unknown,5m,81,48.148148148148145,38.24074074074074,58.0246913580247,50.36,-2.211851851851854,0.48908178107038924,20.8703558932849,0.6905242978283059,0.880657989226068,False
IWM,gamma_king_approach,PUT,DOWN,MID,open,unknown,15m,81,55.55555555555556,44.44444444444444,66.66666666666666,49.43,6.125555555555557,2.529532871517796,34.47501356167782,0.27016978081748944,0.5817169154538737,False
IWM,gamma_king_approach,PUT,DOWN,MID,open,unknown,30m,81,61.72839506172839,51.85185185185185,72.8395061728395,48.8,12.928395061728395,7.102032589649852,46.09620844589211,0.0199237031315731,0.10350846676191315,False
IWM,gamma_king_approach,PUT,DOWN,MID,open,unknown,60m,81,60.49382716049383,50.586419753086425,70.37037037037037,48.25,12.24382716049383,7.604778941811557,56.75773015847504,0.02743725681066933,0.1303933919537658,False
IWM,gamma_king_approach,PUT,DOWN,MID,open,unknown,240m,81,49.382716049382715,38.2716049382716,59.25925925925925,47.72,1.6627160493827162,7.93885670088282,85.39921160700077,0.7644818724765876,0.9162931368821383,False
IWM,gamma_king_approach,PUT,DOWN,MID,open,unknown,1d,81,29.629629629629626,19.753086419753085,39.50617283950617,46.7,-17.070370370370377,-159.0917397212602,239.75653794862995,0.002074313048507026,0.01849853800720818,True
IWM,gamma_king_approach,PUT,DOWN,MID,open,unknown,5d,79,27.848101265822784,17.72151898734177,38.006329113924025,45.23,-17.381898734177213,-165.19798530898152,279.964174274933,0.0019090311149141392,0.01741444413986562,True
IWM,gamma_king_approach,PUT,UP,HIGH,afternoon,unknown,5m,11,45.45454545454545,18.181818181818183,72.72727272727273,50.36,-4.905454545454546,-1.1908085769381735,19.520670187683173,0.7448787508859711,0.9064461377889362,False
IWM,gamma_king_approach,PUT,UP,HIGH,afternoon,unknown,15m,11,45.45454545454545,18.181818181818183,72.72727272727273,49.43,-3.9754545454545465,-3.4768033482479126,34.59534436170554,0.7919964854029349,0.9239711723880115,False
IWM,gamma_king_approach,PUT,UP,HIGH,afternoon,unknown,30m,11,54.54545454545454,27.27272727272727,81.81818181818183,48.8,5.7454545454545425,3.251985712789571,30.829353270308733,0.7030399009070483,0.8890292926813997,False
IWM,gamma_king_approach,PUT,UP,HIGH,afternoon,unknown,60m,11,63.63636363636363,36.36363636363637,90.9090909090909,48.25,15.386363636363633,11.649091672178537,37.16067729865719,0.30713998585750346,0.6210360120130569,False
IWM,gamma_king_approach,PUT,UP,HIGH,afternoon,unknown,1d,11,9.090909090909092,0.0,27.27272727272727,46.7,-37.60909090909091,-407.3385578801903,283.03385869043086,0.012413857699893782,0.07492201995642965,True
IWM,gamma_king_approach,PUT,UP,HIGH,afternoon,unknown,5d,11,9.090909090909092,0.0,27.27272727272727,45.23,-36.1390909090909,-435.8595059013334,411.6311582870129,0.016032284857078194,0.08910967629864393,True
IWM,gamma_king_approach,PUT,UP,HIGH,close,unknown,5m,10,40.0,10.0,70.0,50.36,-10.36,-4.967707164169209,23.268948547860873,0.5123126552399917,0.7940513917143847,False
IWM,gamma_king_approach,PUT,UP,HIGH,close,unknown,1d,11,0.0,0.0,0.0,46.7,-46.7,-367.9703576063925,257.2125426105885,0.0019060316537427013,0.01741444413986562,True
IWM,gamma_king_approach,PUT,UP,HIGH,close,unknown,5d,11,18.181818181818183,0.0,45.45454545454545,45.23,-27.048181818181813,-459.68156465325717,416.2133479991835,0.07148342394423657,0.2572972638956708,False
IWM,gamma_king_approach,PUT,UP,HIGH,midday,unknown,5m,25,56.00000000000001,36.0,76.0,50.36,5.640000000000008,0.8840788121678442,18.862702183789967,0.5727441827721578,0.8256083213663794,False
IWM,gamma_king_approach,PUT,UP,HIGH,midday,unknown,15m,25,40.0,20.0,60.0,49.43,-9.43,2.992928802099284,38.83075758034003,0.34564955828363253,0.666859019721092,False
IWM,gamma_king_approach,PUT,UP,HIGH,midday,unknown,30m,25,32.0,12.0,48.0,48.8,-16.799999999999997,-16.044453993884996,44.0866423018179,0.0928631752203748,0.30318811405283147,False
IWM,gamma_king_approach,PUT,UP,HIGH,midday,unknown,60m,25,40.0,20.0,60.0,48.25,-8.25,-7.673923723379221,57.21525267462087,0.4090845041282438,0.7296357946764945,False
IWM,gamma_king_approach,PUT,UP,HIGH,midday,unknown,240m,25,48.0,28.000000000000004,68.0,47.72,0.28000000000000114,7.083519715903178,111.12526297403372,0.9776388967393086,0.9900665098334522,False
IWM,gamma_king_approach,PUT,UP,HIGH,midday,unknown,1d,25,8.0,0.0,20.0,46.7,-38.7,-405.4097412244401,327.46041412174526,0.00010512131977491457,0.0016152400539452079,True
IWM,gamma_king_approach,PUT,UP,HIGH,midday,unknown,5d,25,8.0,0.0,20.0,45.23,-37.23,-379.13946812482567,365.8370604724483,0.0001839775517038511,0.0025487190376293684,True
IWM,gamma_king_approach,PUT,UP,HIGH,open,unknown,5m,88,48.86363636363637,38.60795454545455,60.22727272727273,50.36,-1.4963636363636326,-1.054861704461371,28.2698029389597,0.7789021709283963,0.9213305979882629,False
IWM,gamma_king_approach,PUT,UP,HIGH,open,unknown,15m,88,51.13636363636363,40.909090909090914,61.36363636363637,49.43,1.7063636363636334,3.495767892734075,42.16061511385026,0.7488447694099838,0.9084969537511987,False
IWM,gamma_king_approach,PUT,UP,HIGH,open,unknown,30m,88,57.95454545454546,47.72727272727273,69.31818181818183,48.8,9.154545454545463,4.418080636748357,60.34707250360808,0.08578934912811742,0.28716602859411855,False
IWM,gamma_king_approach,PUT,UP,HIGH,open,unknown,60m,88,47.72727272727273,37.5,59.09090909090909,48.25,-0.5227272727272734,2.72689026396472,84.05059325339442,0.9218271172673391,0.9697037017028788,False
IWM,gamma_king_approach,PUT,UP,HIGH,open,unknown,240m,88,48.86363636363637,38.63636363636363,59.09090909090909,47.72,1.143636363636368,-2.3823682180470187,125.05199707688327,0.8299321190662063,0.9361101122030792,False
IWM,gamma_king_approach,PUT,UP,HIGH,open,unknown,1d,88,11.363636363636363,4.545454545454546,18.181818181818183,46.7,-35.33636363636364,-375.86886219667815,349.94690891422675,3.0491831282120074e-11,5.2053911974476415e-09,True
IWM,gamma_king_approach,PUT,UP,HIGH,open,unknown,5d,88,21.59090909090909,12.5,29.545454545454547,45.23,-23.639090909090907,-395.7971738726653,546.5040663861088,8.373394943417267e-06,0.00019620013641928694,True
IWM,gamma_king_approach,PUT,UP,LOW,open,unknown,5m,18,50.0,27.77777777777778,72.22222222222221,50.36,-0.35999999999999943,2.497624267549127,23.829656167461174,0.9756301684698889,0.9899465049543078,False
IWM,gamma_king_approach,PUT,UP,LOW,open,unknown,15m,18,61.111111111111114,38.88888888888889,83.33333333333334,49.43,11.681111111111115,1.9407127396218304,39.17426356813172,0.32156861862289543,0.6372711430420565,False
IWM,gamma_king_approach,PUT,UP,LOW,open,unknown,30m,18,55.55555555555556,33.33333333333333,77.77777777777779,48.8,6.75555555555556,6.464684256358428,44.97993711246448,0.5663785894003002,0.8203908052525559,False
IWM,gamma_king_approach,PUT,UP,LOW,open,unknown,60m,18,55.55555555555556,33.33333333333333,77.77777777777779,48.25,7.305555555555557,1.997798099968029,48.99399525149968,0.5350754472493562,0.8068056486568471,False
IWM,gamma_king_approach,PUT,UP,LOW,open,unknown,240m,18,38.88888888888889,16.666666666666664,61.24999999999988,47.72,-8.831111111111106,-12.07681668283172,70.63465053601068,0.45317947091686195,0.7636155425437854,False
IWM,gamma_king_approach,PUT,UP,LOW,open,unknown,1d,18,0.0,0.0,0.0,46.7,-46.7,-332.8133103709114,246.41698062638855,7.148590766847818e-05,0.0011544008062679921,True
IWM,gamma_king_approach,PUT,UP,LOW,open,unknown,5d,18,11.11111111111111,0.0,27.77777777777778,45.23,-34.11888888888889,-374.05155870808056,293.70395937407517,0.0036334300746141412,0.02837875123636535,True
IWM,gamma_king_approach,PUT,UP,MID,midday,unknown,5m,11,72.72727272727273,45.45454545454545,100.0,50.36,22.367272727272734,1.9848386101762896,9.152799089308578,0.13788441702740473,0.3871053706884522,False
IWM,gamma_king_approach,PUT,UP,MID,midday,unknown,15m,11,63.63636363636363,36.36363636363637,90.9090909090909,49.43,14.206363636363633,5.1307330383286835,20.398971696237115,0.3459854328260059,0.666859019721092,False
IWM,gamma_king_approach,PUT,UP,MID,midday,unknown,30m,11,45.45454545454545,18.181818181818183,72.72727272727273,48.8,-3.345454545454544,-3.2200286280252355,17.943955161564464,0.8243323423120039,0.9361101122030792,False
IWM,gamma_king_approach,PUT,UP,MID,midday,unknown,60m,11,63.63636363636363,36.36363636363637,90.9090909090909,48.25,15.386363636363633,1.3474601745443815,29.093662724730454,0.30713998585750346,0.6210360120130569,False
IWM,gamma_king_approach,PUT,UP,MID,midday,unknown,1d,11,9.090909090909092,0.0,27.27272727272727,46.7,-37.60909090909091,-274.9753896543529,165.8151121916435,0.012413857699893782,0.07492201995642965,True
IWM,gamma_king_approach,PUT,UP,MID,midday,unknown,5d,11,18.181818181818183,0.0,36.36363636363637,45.23,-27.048181818181813,-258.4523955559887,262.2785289009881,0.07148342394423657,0.2572972638956708,False
IWM,gamma_king_approach,PUT,UP,MID,open,negative_gamma,5m,30,63.33333333333333,46.666666666666664,80.0,50.36,12.97333333333333,1.7296198126266271,23.224519476955297,0.15526028120799018,0.4216728091898824,False
IWM,gamma_king_approach,PUT,UP,MID,open,negative_gamma,15m,30,70.0,53.333333333333336,86.66666666666667,49.43,20.57,8.336721611654657,34.496989203755305,0.02422908698300419,0.11866294649463117,False
IWM,gamma_king_approach,PUT,UP,MID,open,negative_gamma,30m,30,66.66666666666666,50.0,83.33333333333334,48.8,17.86666666666666,8.865460312566245,40.40299213574321,0.05025827641059455,0.20251439488938872,False
IWM,gamma_king_approach,PUT,UP,MID,open,negative_gamma,60m,30,53.333333333333336,36.666666666666664,70.0,48.25,5.083333333333336,9.467075439002908,48.76008872083311,0.5773958096744949,0.8272156833463066,False
IWM,gamma_king_approach,PUT,UP,MID,open,negative_gamma,240m,30,46.666666666666664,30.0,63.33333333333333,47.72,-1.0533333333333346,-1.685518412281048,65.57656174520551,0.9080432420633731,0.9628320091089003,False
IWM,gamma_king_approach,PUT,UP,MID,open,negative_gamma,1d,30,40.0,23.333333333333332,56.666666666666664,46.7,-6.700000000000003,-21.007574436122518,157.0418923939757,0.4620033784595454,0.7636155425437854,False
IWM,gamma_king_approach,PUT,UP,MID,open,negative_gamma,5d,30,43.333333333333336,26.666666666666668,60.0,45.23,-1.8966666666666612,-27.96127945579612,199.71395024255895,0.8346657349437878,0.9361101122030792,False
IWM,gamma_king_approach,PUT,UP,MID,open,unknown,5m,60,51.66666666666667,38.333333333333336,65.0,50.36,1.306666666666672,1.788050012738363,20.167315976526087,0.8395780940039426,0.9361101122030792,False
IWM,gamma_king_approach,PUT,UP,MID,open,unknown,15m,60,50.0,36.666666666666664,63.33333333333333,49.43,0.5700000000000003,-1.4166945634561299,36.78892408676108,0.9296304828220123,0.9737259635884248,False
IWM,gamma_king_approach,PUT,UP,MID,open,unknown,30m,60,50.0,38.333333333333336,63.33333333333333,48.8,1.2000000000000028,-1.3975944085624639,43.81701270854812,0.8524786672923037,0.9380486901111641,False
IWM,gamma_king_approach,PUT,UP,MID,open,unknown,60m,60,50.0,38.333333333333336,63.33333333333333,48.25,1.75,-0.1698345780069877,56.604984855126,0.7861795012807182,0.9213305979882629,False
IWM,gamma_king_approach,PUT,UP,MID,open,unknown,240m,60,51.66666666666667,40.0,65.0,47.72,3.9466666666666725,-0.07173256837426471,86.98777897221035,0.540503592087676,0.8068056486568471,False
IWM,gamma_king_approach,PUT,UP,MID,open,unknown,1d,59,16.94915254237288,8.47457627118644,27.11864406779661,46.7,-29.750847457627124,-295.67211716997843,274.42073086937233,4.640899050611935e-06,0.00011553904928085963,True
IWM,gamma_king_approach,PUT,UP,MID,open,unknown,5d,59,16.94915254237288,8.43220338983051,27.11864406779661,45.23,-28.280847457627118,-334.868588205112,345.96051677357286,1.2741816664441075e-05,0.0002766177752341297,True
QQQ,gamma_flip_cross,CALL,UP,MID,open,positive_gamma,5m,18,22.22222222222222,5.555555555555555,44.44444444444444,50.45,-28.22777777777778,-3.755198648204897,7.398352511006541,0.01660661820985232,0.09061602173869188,True
QQQ,gamma_flip_cross,CALL,UP,MID,open,positive_gamma,15m,18,44.44444444444444,22.22222222222222,66.66666666666666,51.65,-7.205555555555556,-2.7544592719031176,14.433843192229201,0.5407065836608276,0.8068056486568471,False
QQQ,gamma_flip_cross,CALL,UP,MID,open,positive_gamma,30m,18,33.33333333333333,11.11111111111111,55.55555555555556,52.41,-19.076666666666668,-2.0813712447203567,15.869504831075952,0.10510507234999511,0.33099206706349954,False
QQQ,gamma_flip_cross,CALL,UP,MID,open,positive_gamma,60m,18,38.88888888888889,16.666666666666664,61.111111111111114,53.38,-14.49111111111111,-0.554661654350229,25.17414656584011,0.21778822656348296,0.5070830797170559,False
QQQ,gamma_flip_cross,CALL,UP,MID,open,positive_gamma,240m,17,35.294117647058826,11.76470588235294,58.82352941176471,54.66,-19.36588235294117,-18.603747530716912,50.06533330102482,0.10872885809574795,0.33724824688414834,False
QQQ,gamma_flip_cross,CALL,UP,MID,open,positive_gamma,1d,18,44.44444444444444,22.22222222222222,66.66666666666666,56.7,-12.25555555555556,16.269097442152983,82.67892414232868,0.2940021531375061,0.6078418217981311,False
QQQ,gamma_flip_cross,CALL,UP,MID,open,positive_gamma,5d,18,44.44444444444444,22.22222222222222,66.66666666666666,60.99,-16.54555555555556,-13.181928670796982,208.81136469300333,0.15011342294748298,0.4123805526948095,False
QQQ,gamma_gate_break,CALL,UP,HIGH,afternoon,negative_gamma,5m,10,50.0,20.0,80.0,50.45,-0.45000000000000284,0.4322825291762854,7.2318243237031385,0.9772939531701521,0.9900665098334522,False
QQQ,gamma_gate_break,CALL,UP,HIGH,afternoon,negative_gamma,15m,10,70.0,40.0,90.24999999999977,51.65,18.35,3.2111630449381203,10.176434252520405,0.2455653152572883,0.5462057959085551,False
