ticker,strat_combo,ftfc_direction,vix_tercile,n,mean_1d_bps,std_1d_bps,hit_1d_pct,mean_5d_bps,hit_5d_pct,mean_20d_bps,hit_20d_pct,base_1d,base_5d,base_20d,lift_1d_pp,lift_5d_pp,lift_20d_pp,p_1d,p_5d,p_20d,reject_1d,p_adj_1d,reject_5d,p_adj_5d,reject_20d,p_adj_20d
AAPL,212_bull_reversal,,MID,23,12.38,203.75,56.52,86.99,68.18,318.16,63.64,53.68711440677967,58.282521186440675,64.55569915254236,2.8328855932203325,9.897478813559331,-0.9156991525423592,0.7852662937460191,0.3357322192218122,0.926851309695168,False,0.9946646092508726,False,0.9283252063854446,False,0.9824789935556424
AAPL,22_bear_continuation,,HIGH,185,57.17,274.86,58.38,95.59,52.97,217.53,63.78,53.68711440677967,58.282521186440675,64.55569915254236,4.692885593220332,-5.3125211864406765,-0.7756991525423587,0.20051413355016012,0.1428098302487737,0.8254303326836725,False,0.9724387624358858,False,0.865144876080455,False,0.967407620015529
AAPL,22_bear_continuation,,LOW,74,2.21,155.82,48.65,30.14,56.76,54.41,56.76,53.68711440677967,58.282521186440675,64.55569915254236,-5.037114406779672,-1.5225211864406774,-7.795699152542362,0.38485594451968375,0.7905364786601943,0.16093219865441077,False,0.9735947665849756,False,0.9909856509397822,False,0.6938431141654829
AAPL,22_bear_continuation,,MID,94,-9.9,164.86,47.87,31.04,50.0,291.81,59.57,53.68711440677967,58.282521186440675,64.55569915254236,-5.817114406779673,-8.282521186440675,-4.9856991525423595,0.2580299080041446,0.10341054604893696,0.3122411186988736,False,0.9735947665849756,False,0.8616215613050924,False,0.8013785971745686
AAPL,22_bear_reversal,,HIGH,126,-12.32,233.67,53.97,35.07,57.94,154.83,58.73,53.68711440677967,58.282521186440675,64.55569915254236,0.28288559322032825,-0.34252118644067764,-5.825699152542363,0.9492242015391625,0.9378494910284296,0.1716013220026289,False,0.9946646092508726,False,0.9950765571822658,False,0.7017219979724671
AAPL,22_bear_reversal,,LOW,95,11.8,126.79,56.84,29.82,57.89,109.49,57.89,53.68711440677967,58.282521186440675,64.55569915254236,3.152885593220333,-0.3925211864406748,-6.665699152542359,0.5377041281305812,0.9381554817775426,0.1743969732113102,False,0.9880207523437985,False,0.9950765571822658,False,0.7051358256265959
AAPL,22_bear_reversal,,MID,109,-3.43,153.54,46.79,81.16,62.96,327.62,72.64,53.68711440677967,58.282521186440675,64.55569915254236,-6.8971144067796715,4.6774788135593255,8.08430084745764,0.14871322413843058,0.3219939611887628,0.0776522424975663,False,0.9536123361643117,False,0.9283252063854446,False,0.6071708030073496
AAPL,22_bull_continuation,,HIGH,150,31.52,220.65,54.67,21.12,58.67,44.8,61.33,53.68711440677967,58.282521186440675,64.55569915254236,0.9828855932203311,0.38747881355932634,-3.2256991525423615,0.8092341789989368,0.9233282408210755,0.40885917863354937,False,0.9946646092508726,False,0.9950765571822658,False,0.8672496128932479
AAPL,22_bull_continuation,,LOW,212,7.29,98.66,54.25,47.25,59.91,193.28,66.98,53.68711440677967,58.282521186440675,64.55569915254236,0.5628855932203294,1.6274788135593212,2.424300847457644,0.8694459692891419,0.6308233796451268,0.460558251877756,False,0.9946646092508726,False,0.972242447581464,False,0.8833401315071246
AAPL,22_bull_continuation,,MID,200,2.48,134.49,49.0,41.63,57.79,219.95,72.16,53.68711440677967,58.282521186440675,64.55569915254236,-4.687114406779671,-0.4925211864406762,7.604300847457637,0.18373730944384525,0.8876664698115069,0.02456382136289914,False,0.9556929201096197,False,0.9950765571822658,False,0.4113281407466602
AAPL,22_bull_reversal,,HIGH,123,-20.37,243.62,46.34,-14.83,56.91,62.78,59.35,53.68711440677967,58.282521186440675,64.55569915254236,-7.347114406779667,-1.3725211864406788,-5.205699152542358,0.1022340816160403,0.7575460714888684,0.22744942991399197,False,0.9536123361643117,False,0.9872818174265648,False,0.7541089176937824
AAPL,22_bull_reversal,,LOW,106,4.19,99.6,50.94,22.54,59.43,169.07,59.43,53.68711440677967,58.282521186440675,64.55569915254236,-2.747114406779673,1.1474788135593244,-5.12569915254236,0.5705716490865471,0.8106478061933355,0.26992786974397776,False,0.9933357089788957,False,0.9925388462503262,False,0.7803289394064503
AAPL,22_bull_reversal,,MID,114,42.47,175.01,62.28,73.19,57.89,243.78,66.67,53.68711440677967,58.282521186440675,64.55569915254236,8.59288559322033,-0.3925211864406748,2.114300847457642,0.06577590038368619,0.9322663057863871,0.6369758834346486,False,0.9451574040942784,False,0.9950765571822658,False,0.939316894241183
AAPL,322_bear_continuation,,HIGH,13,-68.41,271.65,46.15,9.02,46.15,-317.88,30.77,53.68711440677967,58.282521186440675,64.55569915254236,-7.537114406779672,-12.132521186440677,-33.785699152542364,0.5857584114462391,0.3750009126970202,0.010877191700759292,False,0.9933357089788957,False,0.930386891879289,False,0.31917206819379085
AAPL,322_bull_continuation,,LOW,28,39.86,83.17,67.86,134.0,71.43,339.26,78.57,53.68711440677967,58.282521186440675,64.55569915254236,14.172885593220329,13.147478813559331,14.014300847457633,0.1325782376079503,0.15827690957028206,0.12107449155752104,False,0.9536123361643117,False,0.8839677222894873,False,0.6419204529039789
AAPL,322_bull_continuation,,MID,12,-42.32,134.47,33.33,9.48,33.33,176.75,58.33,53.68711440677967,58.282521186440675,64.55569915254236,-20.357114406779672,-24.952521186440677,-6.2256991525423615,0.1572935763735379,0.079605507566886,0.6520930395158437,False,0.9536123361643117,False,0.8616215613050924,False,0.9412843167702832
